username,tweet,waktu,likes,retweets,replies,tweet_link
Den Lanang,"Den Lanang Den Lanang @sekar_malam · Akibat  pencemaran air  laut oleh zat2 berbahaya, ubur-ubur mengalami mutasi dgn berubah bentuk agar tetap bertahan hidup..
.
.

Jaga bumi kita dgn tidak membuang zat berbahaya sembarangan. 52 52 52 10 10 10 67 67 67 5K 5K 5K",29-05-2023 19:43,0,0,0,https://x.com/sekar_malam/status/1663164260455940096
M,"M M @dli85 · Honestly, baik lagi TITM dari Haji Hadi, at least die cuma bau  air  tuk kesan  pencemaran  manakala Haji Hadi buat Amanat terus. Free Malaysia Today Free Malaysia Today @fmtoday · ‘Mereka pun jumpa saya, tawar PAS sertai kerajaan’, kata Tuan Ibrahim  #FMTNews #FMTNews #FMTBerita #FMTBerita https://freemalaysiatoday.com/category/bahasa/tempatan/2023/05/29/mereka-pun-jumpa-saya-tawar-pas-sertai-kerajaan-kata-tuan-ibrahim/… https:// a/tempatan/2023/05/29/mereka-pun-jumpa-saya-tawar-pas-sertai-kerajaan-kata-tuan-ibrahim/ … 1 1 1 1 1 1 72 72 72",29-05-2023 19:21,0,0,0,https://x.com/dli85/status/1663158706543132673
BUMN Gorontalo Jituu,"BUMN Gorontalo Jituu BUMN Gorontalo Jituu @bumnjitugto · Utk memantau kualitas  air  serta pengendalian  pencemaran  di wilayah sungai Toba Asahan, Perum Jasa Tirta I Divisi Jasa ASA V telah melakukan kegiatan pengambilan sampel kualitas  air  utk pada tanggal 09 dan 10 Mei #JasaTirta1MenjagaTobaAsahan #JasaTirta1ManageWaterWithIntegrity 19 19 19",29-05-2023 17:09,0,0,0,https://x.com/bumnjitugto/status/1663125401303146496
ikut_yg_lucu,"ikut_yg_lucu ikut_yg_lucu @HarAnn132 · @HarAnn132 Dampak Negatif nya:
1. Meningkatkan abrasi pantai and erosi pantai
2. Menurunkan kualitas lingkungan perairan laut;
3. Semakin meningkatnya  pencemaran  pantai;
4. Penurunan kualitas  air  yang menyebabkan semakin keruhnya  air  laut;
5. Rusaknya wilayah pemijahan dan daerah asuhan; 1 1 1 1K 1K 1K",29-05-2023 13:48,0,0,0,https://x.com/HarAnn132/status/1663074824187695104
izwardiea,"izwardiea izwardiea @izwardiea2433 · @izwardiea2433 3.  Pencemaran  Laut
Pembuangan limbah industri, sampah, dan pestisida dapat mencemari perairan pesisir dan mengancam kesehatan manusia.

Solusi: meliputi pengelolaan limbah, penggunaan teknologi bersih, dan kesadaran akan pentingnya menjaga kebersihan dan kualitas  air  laut. 1 1 1 1 1 1 1K 1K 1K",29-05-2023 12:01,0,0,0,https://x.com/izwardiea2433/status/1663048009532444672
goy,"goy goy @igoyogik · @igoyogik Sedangkan batas wilayah pesisir ke arah laut meliputi perairan laut yang masih dipengaruhi oleh proses-proses alamiah dan kegiatan manusia di daratan. Proses-proses alamiah tersebut antara lain  air  sungai, aliran  air  permukaan (run off), sedimentasi, dan  pencemaran . 1 1 1 715 715 715",29-05-2023 11:40,0,0,0,https://x.com/igoyogik/status/1663042617452691460
Tram Mover INKA Madiun Tegas,"Tram Mover INKA Madiun Tegas Tram Mover INKA Madiun Tegas @TramMoverINKA · Untuk memantau kualitas  air  serta pengendalian  pencemaran  di wilayah sungai Toba Asahan, Perum Jasa Tirta I Divisi Jasa ASA V telah melakukan kegiatan pengambilan sampel kualitas  air  untuk pada tanggal 09 dan 10 Mei 2023.
Pengambilan sampel dilakukan pada 13 titik lokasi yaitu 1 1 1 9 9 9",29-05-2023 09:57,0,0,0,https://x.com/TramMoverINKA/status/1663016682418499585
BUMN Banggai Jaya,"BUMN Banggai Jaya BUMN Banggai Jaya @BUMN_Banggai · Untuk memantau kualitas  air  serta pengendalian  pencemaran  di wilayah sungai Toba Asahan, Perum Jasa Tirta I Divisi Jasa ASA V telah melakukan kegiatan pengambilan sampel kualitas  air #JasaTirta1MenjagaTobaAsahan #JasaTirta1ManageWaterWithIntegrity 0:40 0:40 19 19 19",29-05-2023 09:47,0,0,0,https://x.com/BUMN_Banggai/status/1663014232307417089
dididudu,"dididudu dididudu @didiandrasalma · @didiandrasalma Hal tersebut menjadi ancaman bagi perairan Pulau Seribu, di mana  pencemaran air  laut dapat memengaruhi ekosistem di perairan tersebut. 

End of Thread. 1 1 1 1K 1K 1K",29-05-2023 08:16,0,0,0,https://x.com/didiandrasalma/status/1662991163597680640
dididudu,"dididudu dididudu @didiandrasalma · @didiandrasalma 4. Dapat menyebabkan  pencemaran  yang meluas

Tingginya aktivitas di wilayah pesisir baik aktivitas manusia ataupun pembangunan dapat menghasilkan limbah yang mudah untuk masuk ke dalam  air  laut dan menyebar ke wilayah sekitarnya. 1 1 1 19 19 19",29-05-2023 08:16,0,0,0,https://x.com/didiandrasalma/status/1662991161659904001
Y. Fathurrahman,"Y. Fathurrahman Y. Fathurrahman @Fathur_Yf · @Fathur_Yf 3.  Pencemaran  wilayah pesisir oleh sampah

Sampah yang dihasilkan oleh berbagai aktivitas manusia seringkali tidak terkelola secara baik dan hanya dibuang sehingga berakhir di laut atau wilayah pesisir dan akan menimbulkan  pencemaran  lingkungan serta  pencemaran air  laut. 1 1 1 37 37 37",29-05-2023 04:01,0,0,0,https://x.com/Fathur_Yf/status/1662927175551692800
Ashilah Putri Mandiri,"Ashilah Putri Mandiri Ashilah Putri Mandiri @asliiaahh · @asliiaahh Aktivitas manusia di wilayah pesisir juga dapat menimbulkan abrasi pantai sebagai akibat dari pembangunan infrastruktur,  pencemaran  dan penurunan kualitas  air  akibat kegiatan industri dan pariwisata, dan hilangnya habitat alami bagi berbagai spesies pesisir dan laut. 1 1 1 55 55 55",28-05-2023 22:21,0,0,0,https://x.com/asliiaahh/status/1662841606477877254
PUSDAL LH BALI NUSRA KLH/BPLH,"PUSDAL LH BALI NUSRA KLH/BPLH PUSDAL LH BALI NUSRA KLH/BPLH @pusdal_lh_bali · @pusdal_lh_bali Narasumber FGD ini berasal dari berbagai instansi terkait seperti PPPE Bali Nusra,  Direktorat Pengendalian  Pencemaran Air  KLHK, Pusat Riset Limnologi dan Sumber Daya  Air  - Badan Riset dan Inovasi Nasional, serta Dinas Kehutanan dan Lingkungan Hidup Provinsi Bali. 1 1 1 40 40 40",28-05-2023 20:21,0,0,0,https://x.com/pusdal_lh_bali/status/1662811406872489987
BUMN_Jatim_Hebat,"BUMN_Jatim_Hebat BUMN_Jatim_Hebat @JatimBumn · Untuk memantau kualitas  air  serta pengendalian  pencemaran  di wilayah sungai Toba Asahan, Perum Jasa Tirta I Divisi Jasa ASA V telah melakukan kegiatan pengambilan sampel kualitas  air  untuk pada tanggal 09 dan 10 Mei 2023. 1 1 1 16 16 16",27-05-2023 08:31,0,0,0,https://x.com/JatimBumn/status/1662270229488209921
JTzen_Mojokerto_Jago,"JTzen_Mojokerto_Jago JTzen_Mojokerto_Jago @JTzenMojokerto · Hai,  #JTzen Untuk memantau kualitas  air  serta pengendalian  pencemaran  di wilayah sungai Toba Asahan, Perum Jasa Tirta I Divisi Jasa ASA V telah melakukan kegiatan pengambilan sampel kualitas  air  untuk pada tanggal 09 dan 10 Mei 2023.
Pengambilan sampel dilakukan pada 13 titik 1 1 1 6 6 6",26-05-2023 23:37,0,0,0,https://x.com/JTzenMojokerto/status/1662135835901460481
bumnsumuthebat_,"bumnsumuthebat_ bumnsumuthebat_ @bumnsumuthebat_ · Guna memantau kualitas  air  serta pengendalian  pencemaran  di wilayah sungai Toba Asahan, Perum Jasa Tirta I Divisi Jasa ASA V telah melakukan kegiatan pengambilan sampel kualitas  air  untuk pada tanggal 9-10 Mei 2023 #JasaTirta1MenjagaTobaAsahan #JasaTirta1ManageWaterWithIntegrity 8 8 8",26-05-2023 21:44,0,0,0,https://x.com/bumnsumuthebat_/status/1662107495299706881
ꦱꦸꦏ꧀ꦩꦭꦫꦱ꧀ꦠꦶꦠꦶ #sepedaajacukup,ꦱꦸꦏ꧀ꦩꦭꦫꦱ꧀ꦠꦶꦠꦶ #sepedaajacukup ꦱꦸꦏ꧀ꦩꦭꦫꦱ꧀ꦠꦶꦠꦶ #sepedaajacukup @slala_la · @slala_la 4) hidrogen dengan metode elektrolisis  air  butuh  air  bersih. Ini cukup jadi catatan sih mengingat kondisi  air  bersih kita dan tingkat  pencemaran  yang tinggi. Belum lagi berarti kita perlu membahas kapitalisasi  air  untuk energi hidrogen. Silakan. 1 1 1 140 140 140,26-05-2023 21:13,0,0,0,https://x.com/slala_la/status/1662099590852808704
bumnkabtoba jago,"bumnkabtoba jago bumnkabtoba jago @JTzenToba2_jago · Hai,  #JTzen Untuk memantau kualitas  air  serta pengendalian  pencemaran  di wilayah sungai Toba Asahan, Perum Jasa Tirta I Divisi Jasa ASA V telah melakukan kegiatan pengambilan sampel kualitas  air  untuk pada tanggal 09 dan 10 Mei 2023. 1 1 1 12 12 12",26-05-2023 20:59,0,0,0,https://x.com/JTzenToba2_jago/status/1662096214761013248
BUMN_Palembang_Sigap,"BUMN_Palembang_Sigap BUMN_Palembang_Sigap @bumnplgsigap · Untuk memantau kualitas  air  serta pengendalian  pencemaran  di wilayah sungai Toba Asahan, Perum Jasa Tirta I Divisi Jasa ASA V #JasaTirta1MenjagaTobaAsahan #JasaTirta1ManageWaterWithIntegrity 1 1 1 12 12 12",26-05-2023 16:30,0,0,0,https://x.com/bumnplgsigap/status/1662028405347602433
electrizen_plk,"electrizen_plk electrizen_plk @electrizen_plk · Untuk memantau kualitas  air  serta pengendalian  pencemaran  di wilayah sungai Toba Asahan, Perum Jasa Tirta I Divisi Jasa ASA V telah melakukan kegiatan pengambilan sampel kualitas  air #JasaTirta1MenjagaTobaAsahan 16 16 16",26-05-2023 14:32,0,0,0,https://x.com/electrizen_plk/status/1661998760988385280
KPG_Rapi_bumn,"KPG_Rapi_bumn KPG_Rapi_bumn @KPG_Rapi_BUMN · Hastag #JasaTirta1MenjagaTobaAsahan Untuk memantau kualitas  air  serta pengendalian  pencemaran  di wilayah sungai Toba Asahan, Perum Jasa Tirta I Divisi Jasa ASA V telah melakukan kegiatan pengambilan sampel kualitas  air  untuk pada tanggal 09 dan 10 Mei 2023 57 57 57",26-05-2023 10:19,0,0,0,https://x.com/KPG_Rapi_BUMN/status/1661935014597246976
Harian Kompas,Harian Kompas Harian Kompas @hariankompas · Ikan Sapu-sapu yang hidup di hampir sepanjang perairan sungai ini berfungsi sebagai salah satu indikator awal  pencemaran air  sungai. Warga juga memburu ikan sapu-sapu karena mempunyai nilai jual.  #Metro #AdadiKompas https:// /05/25/pemburu-ikan-sapu-sapu-di-sungai-ciliwung?utm_source=medsos_twitter&utm_medium=link&utm_campaign=medsos_metro_auto … 1 1 1 1 1 1 1 1 1 1.7K 1.7K 1.7K,26-05-2023 10:14,0,0,0,https://x.com/hariankompas/status/1661933758600101889
BUMN Cirebon Sigap,"BUMN Cirebon Sigap BUMN Cirebon Sigap @Bumn_Crbn_Sigap · Untuk memantau kualitas  air  serta pengendalian  pencemaran  di wilayah sungai Toba Asahan, Perum Jasa Tirta I Divisi Jasa ASA V telah melakukan kegiatan pengambilan sampel kualitas  air  untuk pada tanggal 09 dan 10 Mei 2023. 13 13 13",26-05-2023 03:09,0,0,0,https://x.com/Bumn_Crbn_Sigap/status/1661826841827766272
Sabr,Sabr Sabr @sabrinatohir · @txtdaribogor Semoga ga ada pelaku usaha yg ga rutin ngecek kadar PH  air  limbah yg dibuang ke got. Soalnya kalo tbtb dicek masuk indikator  pencemaran  lingkungan dendanya gede bangett 2 2 2 703 703 703,25-05-2023 19:32,0,0,0,https://x.com/sabrinatohir/status/1661711938978709506
Electrizen_Bogor,"Electrizen_Bogor Electrizen_Bogor @ElectrizenBogor · Untuk memantau kualitas  air  serta pengendalian  pencemaran  di wilayah sungai Toba Asahan, Perum Jasa Tirta I Divisi Jasa ASA V telah melakukan kegiatan pengambilan sampel kualitas  air #JasaTirta1MenjagaTobaAsahan 13 13 13",25-05-2023 19:17,0,0,0,https://x.com/ElectrizenBogor/status/1661708064121290756
JTzen_KabupatenTulungagung2_Jago,"JTzen_KabupatenTulungagung2_Jago JTzen_KabupatenTulungagung2_Jago @JTzen_TA2_Jago · Hai,  #JTzen Untuk memantau kualitas  air  serta pengendalian  pencemaran  di wilayah sungai Toba Asahan, Perum Jasa Tirta I Divisi Jasa ASA V telah melakukan kegiatan pengambilan sampel kualitas  air  untuk pada tanggal 09 dan 10 Mei 2023.
Pengambilan sampel dilakukan pada 13 titik 1 1 1 46 46 46",25-05-2023 19:08,0,0,0,https://x.com/JTzen_TA2_Jago/status/1661705774299750403
bumn_ternate_hebat,"bumn_ternate_hebat bumn_ternate_hebat @bumn_tte_hebat · Untuk memantau kualitas  air  serta pengendalian  pencemaran  di wilayah sungai Toba Asahan, Perum Jasa Tirta I Divisi Jasa ASA V telah melakukan kegiatan pengambilan sampel kualitas  air  untuk pada tanggal 09 dan 10 Mei 2023. 17 17 17",25-05-2023 14:29,0,0,0,https://x.com/bumn_tte_hebat/status/1661635590075617280
BERNAMA TV,"BERNAMA TV BERNAMA TV @BernamaTV · #BuletinBernama  : Angkatan Pertahanan Awam kenalpasti 169 'hotspot' seluruh negara berkemungkinan berlakunya pembakaran terbuka, pembuangan sisa toksik,  pencemaran air  dan sebagainya. https:// os/933233051267702 … 1 1 1 2 2 2 646 646 646",25-05-2023 13:47,0,0,0,https://x.com/BernamaTV/status/1661625068273930240
Harian Metro,"Harian Metro Harian Metro @hmetromy · #JohorBahru  Kerajaan negeri mengesan 12 lokasi hotspot yang menjadi punca  pencemaran  sampah di Sungai Skudai, di sini, menyebabkan masalah  pencemaran air  di situ tidak berkesudahan. hmetro.com.my hmetro.com.my 12 lokasi 'hotspot' punca pencemaran sampah Sungai Skudai | Harian Metro 12 lokasi 'hotspot' punca pencemaran sampah Sungai Skudai | Harian Metro Johor Bahru: Kerajaan negeri mengesan 12 lokasi hotspot yang menjadi punca pencemaran sampah di Sungai Skudai, di sini, menyebabkan masalah pencemaran air di situ tidak berkesudahan. Johor Bahru: Kerajaan negeri mengesan 12 lokasi hotspot yang menjadi punca pencemaran sampah di Sungai Skudai, di sini, menyebabkan masalah pencemaran air di situ tidak berkesudahan. 1 1 1 3 3 3 2.4K 2.4K 2.4K",25-05-2023 13:27,0,0,0,https://x.com/hmetromy/status/1661620049046822912
bumn_pekalongan_gagah,"bumn_pekalongan_gagah bumn_pekalongan_gagah @BUMN_PKL_GAGAH · Untuk memantau kualitas  air  serta pengendalian  pencemaran  di wilayah sungai Toba Asahan, Perum Jasa Tirta I Divisi Jasa ASA V telah melakukan kegiatan pengambilan sampel kualitas  air  u/ pada tgl 09 dan 10 Mei 2023 #JasaTirta1MenjagaTobaAsahan #JasaTirta1ManageWaterWithIntegrity 23 23 23",25-05-2023 12:36,0,0,0,https://x.com/BUMN_PKL_GAGAH/status/1661607032196325376
PT PUPUK SRIWIDJAJA,"PT PUPUK SRIWIDJAJA PT PUPUK SRIWIDJAJA @pusripalembang · Halo  #SobatPusri ,
Dalam memperingati Hari Bumi Tahun 2023, Pusri melaksanakan kegiatan Forum Manajemen Perusahaan dengan Tema “Pelestarian Sumber Daya  Air  Untuk Mengatasi Krisis  Air ”.

Hadir sebagai Narasumber Direktur Pengendalian  Pencemaran Air , 1 1 1 1 1 1 168 168 168",25-05-2023 10:37,0,0,0,https://x.com/pusripalembang/status/1661577085838831618
Penerangan PAS PN DUN Dengkil,Penerangan PAS PN DUN Dengkil Penerangan PAS PN DUN Dengkil @DengkilPas · Melalui kenyataan media ini juga boleh disoalkan apakah langkah penyelesaian yang telah diambil oleh Perbadanan Bekalan  Air  Pulau Pinang melibatkan  pencemaran  sungai termasuk Sungai Prai setelah lebih dua tahun teguran dibuat oleh Jabatan Alam Sekitar? https:// /05/24/apa-khabar-air-pulau-pinang/ … 1 1 1 31 31 31,25-05-2023 09:42,0,0,0,https://x.com/DengkilPas/status/1661563323740229632
Kementerian PU,"Kementerian PU Kementerian PU @KemenPU · @KemenPU Pengoperasian TPA dengan sistem sanitary landfill ini diharapkan dapat meminimalisir  pencemaran air , tanah, maupun udara sehingga lebih ramah lingkungan. 9 9 9 3.1K 3.1K 3.1K",25-05-2023 09:20,0,0,0,https://x.com/KemenPU/status/1661557811359232002
JayapuraJayaBUMN,"JayapuraJayaBUMN JayapuraJayaBUMN @jayapura_bumn · Untuk memantau kualitas  air  serta pengendalian  pencemaran  di wilayah sungai Toba Asahan, Perum Jasa Tirta I Divisi Jasa ASA V telah melakukan kegiatan pengambilan sampel kualitas  air #JasaTirta1MenjagaTobaAsahan #JasaTirta1ManageWaterWithIntegrity 1:15 1:15 28 28 28",24-05-2023 23:27,0,0,0,https://x.com/jayapura_bumn/status/1661408708306386945
Getaran,"Getaran Getaran @getaranmy · Pencemaran Air : Mahkamah Rayuan Beri Pampasan RM100,000 Kepada Syarikat Bekalan  Air #getaranmy http:// 42 42 42",24-05-2023 20:03,0,0,0,https://x.com/getaranmy/status/1661357150768353280
Bumn_Sbw_Hebat,"Bumn_Sbw_Hebat Bumn_Sbw_Hebat @Bumn_Sbwhebat · Untuk memantau kualitas  air  serta pengendalian  pencemaran  di wilayah sungai Toba Asahan, Perum Jasa Tirta I Divisi Jasa ASA V telah melakukan kegiatan pengambilan sampel kualitas  air  untuk pada tanggal 09 dan 10 Mei 2023.
Pengambilan sampel dilakukan pada 13 titik lokasi yaitu 1 1 1 26 26 26",24-05-2023 19:29,0,0,0,https://x.com/Bumn_Sbwhebat/status/1661348593142484994
SinarHarian,"SinarHarian SinarHarian @SinarOnline · Mahkamah Rayuan perintah dua pengendali tapak pelupusan sampah bayar pampasan kepada SAJ Ranhill. sinarharian.com.my sinarharian.com.my Pencemaran: Syarikat bekalan air dapat ganti rugi RM100,000 Pencemaran: Syarikat bekalan air dapat ganti rugi RM100,000 PUTRAJAYA - Mahkamah Rayuan telah memberikan pampasan sebanyak RM100,000 kepada SAJ Ranhill Sdn Bhd dalam saman kecuaian yang difailkan oleh syarikat... PUTRAJAYA - Mahkamah Rayuan telah memberikan pampasan sebanyak RM100,000 kepada SAJ Ranhill Sdn Bhd dalam saman kecuaian yang difailkan oleh syarikat... 1 1 1 3 3 3 2.2K 2.2K 2.2K",24-05-2023 18:25,0,0,0,https://x.com/SinarOnline/status/1661332670796935170
Malaysia Stop Waste Trade Coalition,"Malaysia Stop Waste Trade Coalition Malaysia Stop Waste Trade Coalition @myswtcoalition · Recycling is not enough. We need to reuse, reduce, refuse. 

Kitar semula plastik tidak akan menyelesaikan masalah  pencemaran  plastik. https:// 05/limpahan-air-kitar-semula-plastik-cemar-sungai-langat/ … 18 18 18",24-05-2023 18:05,0,0,0,https://x.com/myswtcoalition/status/1661327644657319939
BUMN_IndonesiaTimur_Berdaya,"BUMN_IndonesiaTimur_Berdaya BUMN_IndonesiaTimur_Berdaya @BUMN_INABerdaya · Untuk memantau kualitas  air  serta pengendalian  pencemaran  diwilayah sungai Toba Asahan,Perum Jasa Tirta I Divisi Jasa ASA V tlah melakukan kegiatan pengambilan sampel kualitas  air  untuk pada tanggal 09 &10 Mei 2023. #JasaTirta1MenjagaTobaAsahan #JasaTirta1ManageWaterWithIntegrity 33 33 33",24-05-2023 17:18,0,0,0,https://x.com/BUMN_INABerdaya/status/1661315602580127745
Radar Banjarmasin,Radar Banjarmasin Radar Banjarmasin @radarbanjarmsin · Pencemaran air  baku yang diolah PTAM Bandarmasih menjadi  air  minum berada di kategori sedang. Masih banyaknya limbah yang dibuang ke sungai dituding sebagai penyebab  pencemaran .  https:// 35 35 35,24-05-2023 15:00,0,0,0,https://x.com/radarbanjarmsin/status/1661280877559570432
BUMN_KotaSalatiga_Beda,"BUMN_KotaSalatiga_Beda BUMN_KotaSalatiga_Beda @SalatigaBUMN · Untuk memantau kualitas  air  serta pengendalian  pencemaran  di wilayah sungai Toba Asahan, Perum Jasa Tirta I Divisi Jasa ASA V telah melakukan kegiatan pengambilan sampel kualitas  air  untuk pada tanggal 09 dan 10 Mei 2023.
Pengambilan sampel dilakukan pada 13 71 71 71",24-05-2023 11:25,0,0,0,https://x.com/SalatigaBUMN/status/1661226999325786112
micin indomie,"micin indomie micin indomie @faizal_abidin · @tanyakanrl Semburan lumpur dampak operasi perusahaan minyak dan gas, PT Lapindo Brantas, sejak 29 Mei 2006, hingga kini tak kunjung berhenti. Kerusakan lingkungan hidup terjadi antara lain,  pencemaran  logam berat dari darat,  air  dan udara sampai ancaman penurunan tanah.

from : mongabay 1 1 1 2.9K 2.9K 2.9K",24-05-2023 10:28,0,0,0,https://x.com/faizal_abidin/status/1661212525156012032
BUMN.Probolinggo.Beda,"BUMN.Probolinggo.Beda BUMN.Probolinggo.Beda @bumnprobobeda12 · Untuk memantau kualitas  air  serta pengendalian  pencemaran  di wilayah sungai Toba Asahan, Perum Jasa Tirta I Divisi Jasa ASA V telah melakukan kegiatan pengambilan sampel kualitas  air  untuk pada tanggal 09 dan 10 Mei 2023. 6 6 6",24-05-2023 09:16,0,0,0,https://x.com/bumnprobobeda12/status/1661194404714131459
BUMN_KotaCirebon_Beda,"BUMN_KotaCirebon_Beda BUMN_KotaCirebon_Beda @BUMNCirebonBeda · Untuk memantau kualitas  air  serta pengendalian  pencemaran  di wilayah sungai Toba Asahan, Perum Jasa Tirta I Divisi Jasa ASA V telah melakukan kegiatan pengambilan sampel kualitas  air  untuk pada tanggal 09 dan 10 Mei 2023. #JasaTirta1MenjagaTobaAsahan 19 19 19",24-05-2023 08:14,0,0,0,https://x.com/BUMNCirebonBeda/status/1661178880449757187
JTzen KotaMalang 5,"JTzen KotaMalang 5 JTzen KotaMalang 5 @Jtzen_MLG5_jago · Hai,  #JTzen Untuk memantau kualitas  air  serta pengendalian  pencemaran  di wilayah sungai Toba Asahan, Perum Jasa Tirta I Divisi Jasa ASA V telah melakukan kegiatan pengambilan sampel kualitas  air . #JasaTirta1MenjagaTobaAsahan #JasaTirta1ManageWaterWithIntegrity 19 19 19",24-05-2023 07:23,0,0,0,https://x.com/Jtzen_MLG5_jago/status/1661166012811849728
BUMN_JAKARTA3_TERPERCAYA,"BUMN_JAKARTA3_TERPERCAYA BUMN_JAKARTA3_TERPERCAYA @BJKT3Terpercaya · Untuk memantau kualitas  air  serta pengendalian  pencemaran  di wilayah sungai Toba Asahan, Perum Jasa Tirta I Divisi Jasa ASA V telah melakukan kegiatan pengambilan sampel kualitas  air  untuk pada tanggal 09 dan 10 Mei 2023.
Pengambilan sampel dilakukan pada 13 titik lokasi 1 1 1 8 8 8",24-05-2023 06:58,0,0,0,https://x.com/BJKT3Terpercaya/status/1661159762313228289
JTzen JAGO Kabupaten Madiun,"JTzen JAGO Kabupaten Madiun JTzen JAGO Kabupaten Madiun @JtzenJago_AE · Hai,  #JTzen Untuk memantau kualitas  air  serta pengendalian  pencemaran  di wilayah sungai Toba Asahan, Perum Jasa Tirta I Divisi Jasa ASA V telah melakukan kegiatan pengambilan sampel kualitas  air  untuk pada tanggal 09 dan 10 Mei 2023. 1 1 1 33 33 33",23-05-2023 18:21,0,0,0,https://x.com/JtzenJago_AE/status/1660969201602031617
