username,tweet,waktu,likes,retweets,replies,tweet_link
alexei_xei,"alexei_xei alexei_xei @alexei_andreas · @claraciella and and @jogmfs Ok, beberapa poin aku setuju sama mba nya. Tapi ada beberapa poin yang memang layak dikritisi. 
1. Overdosis hotel = efek sampingnya di Jogja sekarang udah sampe ke  pencemaran  lingkungan, AMDAL tidak sesuai dan pengeringan  air  tanah? Normalkah? (Cont) 1 1 1 1 1 1 184 184 184",23-12-2023 08:29,0,0,0,https://x.com/alexei_andreas/status/1738371245467730003
Angkatan Pertahanan Awam Malaysia,"Angkatan Pertahanan Awam Malaysia Angkatan Pertahanan Awam Malaysia @APMtwiter · @APMtwiter Tahukah anda pelbagai penyakit akan timbul disebabkan bencana banjir? 

Apabila sesuatu kawasan mengalami banjir, ia boleh mengakibatkan  air  kotor masuk ke dalam rumah dan berlakunya  pencemaran  pada makanan serta menyebabkan risiko terkena penyakit bawaan  air  di musim banjir. 1 1 1 77 77 77",23-12-2023 08:05,0,0,0,https://x.com/APMtwiter/status/1738365115425296406
Bihab Hindnapoor,"Bihab Hindnapoor Bihab Hindnapoor @habibdono · @TirtaPatriot min kalo penurunan kualitasnya karena limbah dari arah hulu, mending ente sbg bumd gugat para pelaku  pencemaran  berat atau berskala besar, baik industri pabrik atau industri rumahan di sepanjang aliran sumber  air  baku td. 46 46 46",23-12-2023 06:42,0,0,0,https://x.com/habibdono/status/1738344279670714607
Ĕxčèĺ Ďèé,"Ĕxčèĺ Ďèé Ĕxčèĺ Ďèé @Excel_Dee · @Excel_Dee Klasifikasi Pestisida
1. Pestisida berdasarkan organisme sasaran gangguan pada tanaman
A. Abiotik
    - struktur tanah
    - kesuburan tanah
    - kekurangan unsur hara
    -  pencemaran air ,udara 2 2 2 3 3 3 140 140 140",23-12-2023 06:10,0,0,0,https://x.com/Excel_Dee/status/1738336259423314219
STRATO JUPITER,"STRATO JUPITER STRATO JUPITER @dustingalaxy_ · PP 22 tahun 2021 lagi gila2an ditegakkan kok. Undang2 lindung lingkungan kita udh mulai maju banget dan makin membaik, sekarang setiap perusahaan udh mulai diwajibkan punya minimal 1 org untuk masing2 pengendalian  pencemaran air , udara, dan hazardous waste. Valid, gw g tipu2 kok. Dandhy Laksono Dandhy Laksono @Dandhy_Laksono · Gibran: Ini baru hilirisasi nikel. Belum tembaga, mangan, bauksit, bio-etanol, bio-avtur. Kita bisa jadi raja energi dunia.

Kalau pakai logika Gibran, tahun 2045 Indonesia (tinggal) Ampas. 1 1 1 178 178 178",23-12-2023 05:35,0,0,0,https://x.com/dustingalaxy_/status/1738327488953217433
tirtabhagasasicare,"tirtabhagasasicare tirtabhagasasicare @tirtabhagasasi_ · INFO PDAM⁣ 

JUMAT (22/12/2023)⁣ 

PEMBERITAHUAN 

Sehubungan dengan memburuknya kualitas  air  baku di permukaan kali bekasi akibat dari  pencemaran  limbah sehingga menyebabkan Produksi dan pendistribusian  air  terhenti wilayah pelayanan Pelanggan Cabang Babelan 1 1 1 142 142 142",22-12-2023 18:37,0,0,0,https://x.com/tirtabhagasasi_/status/1738161881779671229
PT Gunung Raja Paksi Tbk,"PT Gunung Raja Paksi Tbk PT Gunung Raja Paksi Tbk @gunungrajapaksi · GRP dinilai patuh dalam aspek penilaian ketaatan penghargaan PROPER. Aspek tersebut meliputi izin lingkungan, pengendalian  pencemaran air , pengendalian  pencemaran  udara, pengelolaan limbah B3 dan Non B3, serta pengelolaan sampah. 49 49 49",22-12-2023 17:26,0,0,0,https://x.com/gunungrajapaksi/status/1738143990548164897
Senja Merah Muda,Senja Merah Muda Senja Merah Muda @Senja1063145768 · @Senja1063145768 Sementara ada juga inovasi PLN NP dalam upaya efisiensi  air  & penurunan beban  pencemaran air  dalam POLIZ yaitu Poppet Valve Optimizator 1 1 1 6 6 6,22-12-2023 14:00,0,0,0,https://x.com/Senja1063145768/status/1738092064896876888
namakurin,namakurin namakurin @rinnamaku · @rinnamaku Sementara ada juga inovasi PLN NP dalam upaya efisiensi  air  & penurunan beban  pencemaran air  dalam POLIZ yaitu Poppet Valve Optimizator 1 1 1 2 2 2,22-12-2023 13:54,0,0,0,https://x.com/rinnamaku/status/1738090675173015873
Bebe,Bebe Bebe @bebenahybe · @bebenahybe Sementara ada juga inovasi PLN NP dalam upaya efisiensi  air  & penurunan beban  pencemaran air  dalam POLIZ yaitu Poppet Valve Optimizator 2 2 2 3 3 3,22-12-2023 13:50,0,0,0,https://x.com/bebenahybe/status/1738089668355486172
Aylin,"Aylin Aylin @AylinMasera172 · @ftth_lee @mynewshub and and @onnhafiz Kasihan dia. Kiri kanan ditariknya dari masalah di tambak johor, masalah jalanraya dan sekarang masalah di hospital pula. Itu belum lagi masalah  pencemaran air  di KongKong sana. 16 16 16",22-12-2023 10:29,0,0,0,https://x.com/AylinMasera172/status/1738039048294535253
Kuyin,Kuyin Kuyin @SiKuyin · @SiKuyin Sementara ada juga inovasi PLN NP dalam upaya efisiensi  air  & penurunan beban  pencemaran air  dalam POLIZ yaitu Poppet Valve Optimizator 1 1 1 2 2 2,22-12-2023 10:10,0,0,0,https://x.com/SiKuyin/status/1738034239151759760
Ratata,Ratata Ratata @ratatanununana · @ratatanununana Sementara ada juga inovasi PLN NP dalam upaya efisiensi  air  & penurunan beban  pencemaran air  dalam POLIZ yaitu Poppet Valve Optimizator 1 1 1 3 3 3,22-12-2023 10:06,0,0,0,https://x.com/ratatanununana/status/1738033331999252556
tirtabhagasasicare,"tirtabhagasasicare tirtabhagasasicare @tirtabhagasasi_ · INFO PDAM⁣ 

JUMAT (22/12/2023)⁣ 

PEMBERITAHUAN 

Sehubungan dengan memburuknya kualitas  air  baku di permukaan kali bekasi akibat dari  pencemaran  limbah sehingga menyebabkan Produksi dan pendistribusian  air  terganggu, 1 1 1 2 2 2 168 168 168",22-12-2023 09:04,0,0,0,https://x.com/tirtabhagasasi_/status/1738017533536653743
tirtabhagasasicare,"tirtabhagasasicare tirtabhagasasicare @tirtabhagasasi_ · INFO PDAM⁣ 

JUMAT (22/12/2023)⁣ 

PEMBERITAHUAN 

Sehubungan dengan memburuknya kualitas  air  baku di permukaan kali bekasi akibat dari  pencemaran  limbah sehingga menyebabkan Produksi dan pendistribusian  air  terganggu, 1 1 1 117 117 117",22-12-2023 08:56,0,0,0,https://x.com/tirtabhagasasi_/status/1738015670057754843
Kompasiana,Kompasiana Kompasiana @kompasiana · Perilaku  Pencemaran  di Sungai Mahakam: Dampak Signifikan Terhadap Kualitas  Air  dan Lingkungan  http:// 214 214 214,22-12-2023 08:40,0,0,0,https://x.com/kompasiana/status/1738011615520600254
Otak Udang,"Otak Udang Otak Udang @OtakUdangku · @Id2017Pg and and @DokterTifa Nanya niih. Anda tinggal di Jakarta tidak? 
Lihat lah kota Jakarta bebannya sudah terlalu berat. Jalan dimana mana macet, transportasi penuh sesak sudah tidak layak.  Pencemaran air . Kalau otak waras ibu kota memang harus pindah Bro 3 3 3 421 421 421",21-12-2023 10:16,0,0,0,https://x.com/OtakUdangku/status/1737673258869416185
"IPAL BioSeven Septic tank, STP, WWTP, MBR + MBBR","IPAL BioSeven Septic tank, STP, WWTP, MBR + MBBR IPAL BioSeven Septic tank, STP, WWTP, MBR + MBBR @BioSevenOnline · Pencemaran  Limbah di Bengawan Solo Makin Sering, PDAM Solo Sudah 3 Kali Hentikan ... -  https:// #GoogleAlerts solo.tribunnews.com solo.tribunnews.com Pencemaran Limbah di Bengawan Solo Makin Sering, PDAM Solo Sudah 3 Kali Hentikan Produksi Air... Pencemaran Limbah di Bengawan Solo Makin Sering, PDAM Solo Sudah 3 Kali Hentikan Produksi Air... Supervisor IPAL Jurug dan Jebres Agung Susilo menerangkan sudah tiga kali pengolahan air baku terpaksa distop oleh petugas gegara air sungai tercemar Supervisor IPAL Jurug dan Jebres Agung Susilo menerangkan sudah tiga kali pengolahan air baku terpaksa distop oleh petugas gegara air sungai tercemar 25 25 25",20-12-2023 10:07,0,0,0,https://x.com/BioSevenOnline/status/1737308611502875102
Berita Indonesia Terbaru,Berita Indonesia Terbaru Berita Indonesia Terbaru @idtodaycoid · Pencemaran  Sungai Bengawan Solo: PDAM Campur  Air  Baku Dengan Lumpur Agar Bisa Diolah     https:// 21 21 21,18-12-2023 16:01,0,0,0,https://x.com/idtodaycoid/status/1736673081622487126
POLSEK SENTOLO,POLSEK SENTOLO POLSEK SENTOLO @Humaspolseksen5 · @Humaspolseksen5 terkait ada indikasi  pencemaran air  dari limbah pabrik.(Senin 17/12/2023) 1 1 1,18-12-2023 15:28,0,0,0,https://x.com/Humaspolseksen5/status/1736664636097999349
Jawa Pos Radar Solo,Jawa Pos Radar Solo Jawa Pos Radar Solo @RADARSOLO_ · Aliran Sungai Bengawan Solo kembali menghitam karena  pencemaran . Dampaknya pengolahan  air  di tiga instalasi pengolahan  air  limbah (IPAL) milik PDAM dihentikan Minggu (17/12) pagi. #pencemaran #ipal #bengawansolo 2 2 2 2 2 2 278 278 278,18-12-2023 09:15,0,0,0,https://x.com/RADARSOLO_/status/1736570728403943722
Jawa Pos Radar Solo,"Jawa Pos Radar Solo Jawa Pos Radar Solo @RADARSOLO_ · IPAL Tercemar Limbah Bengawan, Pasokan  Air  Bersih 30 Ribu KK Terganggu #ipal #limbah #pencemaran #airbersih #bengawansolo https:// /ipal-tercemar-limbah-bengawan-pasokan-air-bersih-30-ribu-kk-terganggu … 21 21 21",18-12-2023 09:05,0,0,0,https://x.com/RADARSOLO_/status/1736568414234407065
𝒌𝒐𝒌𝒐𝒎,"𝒌𝒐𝒌𝒐𝒎 𝒌𝒐𝒌𝒐𝒎 @comismoon · Fan account @comismoon and and @AddictThai Btw bener kata lo sih kak, berarti penanganan kemarin cuman diusahain biar  air  bisa mengalir tanpa  pencemaran . Bukan dicari tahu akar masalahnya or limbahnya darimana hadehhh 1 1 1 37 37 37",18-12-2023 08:42,0,0,0,https://x.com/comismoon/status/1736562594117476670
salamadian,"salamadian salamadian @salamadian · Lingkungan adalah segala sesuatu yang ada di sekitar kita yang mencakup sumber daya alam, flora dan juga fauna. Lingkungan terdiri dari dua komponen, yaitu komponen biotik dan abiotik. https:// gkungan-tanah-air-udara/ … 5 5 5",17-12-2023 17:35,0,0,0,https://x.com/salamadian/status/1736334169666675198
Stephanie,"Stephanie Stephanie @RosemaryFrie124 · Pribumi berak di tambak/empang dianggap biasa, ngasih makan ikan. Rohingya berak di tambak dianggap  pencemaran air , jorok. Apa bedanya ee' pribumi ama Rohingya ampe segitunya, apa beracun, asam, korosif? NEG NEG @negativisme · Pantesan Warga makin sebel sama imigran Rohingnya, kok jorok amat ya? buang hajat di tambak milik warga, jijay banget... 0:59 0:59 127 127 127",17-12-2023 01:40,0,0,0,https://x.com/RosemaryFrie124/status/1736093984072880444
Lapascurup,"Lapascurup Lapascurup @CurupHumas · @CurupHumas Rp. 2000-3000 satu liter yang mana dalam satu liter tersebut dapat menyalakan api dengan intensitas yang sedang selama 20 menit.
2.Membantu mengatasi  pencemaran  lingkungan akibat oli bekas Satu liter limbah minyak pelumas  atau oli bekas dapat merusak jutaan liter  air  segar 1 1 1 11 11 11",16-12-2023 19:07,0,0,0,https://x.com/CurupHumas/status/1735995004328489216
d,"d d @aatletrebahan · info joki tugas artikel ilmiah tentang ""risiko dan upaya pengendalian  pencemaran air  oleh logam merkuri"" tp yg ga asal² an, pakai mendeley, plagiarisme rendah  #zonauangᅠ 12 12 12 2 2 2 286 286 286",16-12-2023 16:07,0,0,0,https://x.com/aatletrebahan/status/1735949863903461456
ᵐᵃʳˣ ˢʰᵒᵒᵗ ˡᵒʷ,"ᵐᵃʳˣ ˢʰᵒᵒᵗ ˡᵒʷ ᵐᵃʳˣ ˢʰᵒᵒᵗ ˡᵒʷ @DasCatipal · @pamungkas_jra @LucidOrient and and @faridgaban Pencemaran  mata  air . Dan itu karena sistem injeksi pengeboran sumur yg mencemari mata  air .
Belum dampak dari uap panas yg mencemari tanah & udara 1 1 1 1 1 1 684 684 684",16-12-2023 00:46,0,0,0,https://x.com/DasCatipal/status/1735718047640588628
AVP 24/7,"AVP 24/7 AVP 24/7 @ceracausore · @kentvrama Ga sesederhana merebus  air , ada beberapa yg perlu diperhatikan, yg paling jelas keliatan ya merusak ekosistem sekitar,  pencemaran air , sama potensi ledakan gas beracun 1 1 1 1 1 1 884 884 884",15-12-2023 21:23,0,0,0,https://x.com/ceracausore/status/1735666858261610779
Mohamad Kamil,"Mohamad Kamil Mohamad Kamil @mkamil14 · @mkamil14 Ada 5 sungai besar di Pulau Pinang tetapi Kerajaan Pulau Pinang tidak mampu menjadikan sungai-sungai ini sebagai sungai yg membekalkan  air  mentah kerana  pencemaran  oleh kilang-kilang haram serta ladang-ladang babi haram. 

Kerajaan Pulau Pinang sudah kenal pasti punca  pencemaran 1 1 1 118 118 118",15-12-2023 13:59,0,0,0,https://x.com/mkamil14/status/1735555054042759524
Direktorat Jenderal Cipta Karya,"Direktorat Jenderal Cipta Karya Direktorat Jenderal Cipta Karya @pupr_ciptakarya · @pupr_ciptakarya Direktur Jenderal Cipta Karya Diana Kusumastuti mengatakan pengembangan ketiga TPA ini menggunakan sistem sanitary landfill untuk meminimalisir dampak  pencemaran , baik  air , tanah, maupun udara sehingga lebih ramah lingkungan. 1 1 1 39 39 39",15-12-2023 10:15,0,0,0,https://x.com/pupr_ciptakarya/status/1735498739018764624
Kementerian PU,"Kementerian PU Kementerian PU @KemenPU · @KemenPU Pengembangan ketiga TPA ini menggunakan sistem sanitary landfill untuk meminimalisasi dampak  pencemaran air , tanah, maupun udara sehingga lebih ramah lingkungan. 1 1 1 1 1 1 68 68 68",14-12-2023 22:02,0,0,0,https://x.com/KemenPU/status/1735314218910683190
Satya Putra Perkasa,"Satya Putra Perkasa Satya Putra Perkasa @SatyaPutra53806 · @blantik_pedhet2 hubungannya angin dan KTP jangan samakan urusan  pencemaran  udara dengan kasus Kanjuruhan,, kasus gas  air  mata menyalahkan angin bukan yang menembakan gas  air  mata kalau  pencemaran  udara tergantung tiupan angin itu nyambung paling kalau tidak angin yang mau disalahkan ya pabriknya 34 34 34",14-12-2023 08:10,0,0,0,https://x.com/SatyaPutra53806/status/1735104943844184444
detikinet,"detikinet detikinet @detikinet · Sungai Yamuna merupakan salah satu sungai yang dihormati, namun masalah  pencemaran air  di sana ternyata sudah sangat membahayakan manusia.  https:// 885/yamuna-sungai-beracun-di-india-yang-mengerikan?utm_term=echoboxauto&utm_campaign=detikcomsocmed&utm_medium=oa&utm_content=detikinet&utm_source=Twitter#Echobox=1702475627 … 500 500 500",13-12-2023 20:55,0,0,0,https://x.com/detikinet/status/1734935031167045931
Kubira,"Kubira Kubira @oonayoy · @HakimBGZ and and @RealSunBros Sakit tu indirectly berlaku sbb penyerapan  air  hujan kat kulit?

Lebih kurang mcm kalau hujan asid tu directly jatuh ke tanah, pun boleh affect ecosystem dlm tanah, tanah jadi lebih asidik, pokok tak sihat dll.

Tak semua pun hujan buat jadi gitu. Kadar  pencemaran  pun ambil kira. 2 2 2 1 1 1 243 243 243",13-12-2023 12:32,0,0,0,https://x.com/oonayoy/status/1734808453846372797
Kubira,"Kubira Kubira @oonayoy · @HakimBGZ and and @RealSunBros Kualiti udara mmpengaruhi  air  hujan. Kalau kat area bandar atau kawasan perindustrian, bnyak  pencemaran  udara. Gas² di udara tu dan  air  hujan (dari awan) akan combine di atmosfera dan buatkan  air  hujan turun ke bumi jadi lebih asidik.

So boleh jadi tu sbb sakit lepas kena hujan. 1 1 1 1 1 1 3 3 3 331 331 331",13-12-2023 11:48,0,0,0,https://x.com/oonayoy/status/1734797339502756121
Rozmal Malakan,Rozmal Malakan Rozmal Malakan @RozmalMalakan · Sebuah premis yang beroperasi secara haram iaitu menyeludup dan menyimpan diesel di Kawasan Perindustrian Seremban 2 disyaki sebagai punca berlakunya  pencemaran  di Loji Rawatan  Air  (LRA) Sungai Linggi di Port Dickson. kosmo.com.my kosmo.com.my Kilang haram punca Sungai Linggi tercemar Kilang haram punca Sungai Linggi tercemar Sebuah premis yang menyimpan diesel disyaki sebagai punca berlakunya pencemaran di Loji Rawatan Air (LRA) Sungai Linggi di Port Dickson. Sebuah premis yang menyimpan diesel disyaki sebagai punca berlakunya pencemaran di Loji Rawatan Air (LRA) Sungai Linggi di Port Dickson. 260 260 260,13-12-2023 07:41,0,0,0,https://x.com/RozmalMalakan/status/1734735315812913158
Banyoe Biroe,"Banyoe Biroe Banyoe Biroe @_Banyoe · Hampir semua industri berkontribusi terhadap  pencemaran air  dan udara, jika tidak ditangani, hal ini akan menyebabkan kerusakan lingkungan yang tidak dapat diperbaiki serta timbulkan bibit penyakit, Imagine! obat yang anda minum itu dari zat senyawa berasal dari minyak bumi. 1:26 1:26 21 21 21 23 23 23 987 987 987",12-12-2023 22:43,0,0,0,https://x.com/_Banyoe/status/1734599890725224454
d,"d d @1928fm · @1928fm saya sbg lulusan Teknik Lingkungan, yg belajar tentang  Pencemaran  Udara serta pengendaliannya, sudah kenal dgn yg namanya  Air  Quality Index (AQI) dan Indeks Standar Pencemar Udara (ISPU). benar2 ngena bgt jawabannya dan sangat logis sekali. menjawab berdasarkan sains dan data 1 1 1 264 264 264",12-12-2023 22:14,0,0,0,https://x.com/1928fm/status/1734592594641084772
!!$_$yUh4d4,"!!$_$yUh4d4 !!$_$yUh4d4 @iis_syuhada2 · 27. Dan polusi   udara,  pencemaran air  
 
    dan pengelolaan sampah terkendali dengan baik,   ujarnya. #AMINku01 #AMINajadulu 1 1 1 25 25 25",12-12-2023 20:01,0,0,0,https://x.com/iis_syuhada2/status/1734559022135603645
Buletin TV3,Buletin TV3 Buletin TV3 @BuletinTV3 · Pelaku  pencemaran air  Sungai Linggi diburu pihak berkuasa  air  Negeri Sembilan  https:// u-pencemaran-air-sungai-linggi-diburu-pihak-berkuasa-air-negeri-sembilan/ … 1 1 1 4 4 4 1.5K 1.5K 1.5K,12-12-2023 12:58,0,0,0,https://x.com/BuletinTV3/status/1734452654544404896
Berita Harian,Berita Harian Berita Harian @bharianmy · Pihak berkuasa  air  Negeri Sembilan buru pelaku  pencemaran air  Sungai Linggi #BHnasional  Sehingga menjejaskan urusan harian ribuan penduduk di daerah berkenaan https:// l/2023/12/1188149/pihak-berkuasa-air-negeri-sembilan-buru-pelaku-pencemaran-air-sungai … 7 7 7 1.8K 1.8K 1.8K,12-12-2023 11:55,0,0,0,https://x.com/bharianmy/status/1734436807243350046
Banyoe Biroe,"Banyoe Biroe Banyoe Biroe @_Banyoe · Hampir semua industri berkontribusi terhadap  pencemaran air  dan udara, jika tidak ditangani, hal ini akan menyebabkan kerusakan lingkungan yang tidak dapat diperbaiki serta timbulkan bibit penyakit, Imagine! obat yang anda minum itu dari zat senyawa berasal dari minyak bumi. 0:06 / 1:30 21 21 21 23 23 23 987 987 987",12-12-2023 22:43,0,0,0,https://x.com/_Banyoe/status/1734599890725224454
Achsan Khan,"Achsan Khan Achsan Khan @AchsanKhan · @siyasah_aswaja @Antmer3 and and @MMargani5 Gali terus gali sampai habis nih Negeri, sehingga tidak ada lagi untuk anak cucu kita dimasa depan.
SDA dikeruk, polusi dimana-mana,  pencemaran  lingkungan sudah pasti, daerah resapan  air  ditutup, peraturan dilanggar, pejabat disuap, dll.
Bingung ya ini Negeri, mau kemana??? 1 1 1 8 8 8",01-12-2023 01:21,0,0,0,https://x.com/AchsanKhan/status/1730290953972543838
Kompas.com,Kompas.com Kompas.com @kompascom · Sejumlah nelayan menanam pohon di bantaran Sungai Brantas serta menguji kualitas  air  untuk mengurangi beban  pencemaran  sungai tersebut.  http:// 1 1 1 1 1 1 1.5K 1.5K 1.5K,30-11-2023 20:11,0,0,0,https://x.com/kompascom/status/1730212877460742288
watereach,watereach watereach @watereach_ · Mari bersama-sama menjadi  #PelindungAir ! Menjaga kebersihan  air  adalah tanggung jawab kita. Setiap tetes kebaikan kita dapat mencegah  pencemaran  dan membawa kesegaran kepada generasi mendatang.  #bersihkanairuntukhiduplebihbaik #jagaairbersih 10 10 10,30-11-2023 17:43,0,0,0,https://x.com/watereach_/status/1730175658016506037
Harian Metro,Harian Metro Harian Metro @hmetromy · #Putrajaya  Pemantauan secara keseluruhan akan terus dilaksanakan dalam mengawal  pencemaran air  sungai di seluruh negara. https:// 11/1035775/jas-terus-pantau-pencemaran-sungai-di-seluruh-negara … 1.3K 1.3K 1.3K,30-11-2023 15:14,0,0,0,https://x.com/hmetromy/status/1730138201610965330
Krisnanda,"Krisnanda Krisnanda @aceL8 · @kadangkalem Dari hal itu para elit global merencanakan bio weap dgn metode "" pencemaran  sumber  air "".

Rt rep ini klo bener terjadi. 1 1 1 13 13 13",30-11-2023 07:03,0,0,0,https://x.com/aceL8/status/1730014764523483286
Berita DIY,"Berita DIY Berita DIY @berita_diy · Telah terjadi diduga  pencemaran  lingkungan di Kali Baru penuh busa yang berlokasi di dekat Taman Dua Gang. Musholla Tugu, Cimanggis, Depok. 

Pada video tersebut terlihat  air  di kali sudah tak tampak sedikit pun dan berubah bak negeri diatas awan.

Namun hingga kini belum Show more 181 181 181",29-11-2023 15:17,0,0,0,https://x.com/berita_diy/status/1729776463929610513
PLN Distribusi Jawa Timur,"PLN Distribusi Jawa Timur PLN Distribusi Jawa Timur @plndisjatim · Cegah  Pencemaran  Lingkungan dan Gangguan Kesehatan Masyarakat, PLN Lakukan Penandatanganan MoU Pengelolaan  Air  Limbah Domestik

Sebagai upaya perlindungan wilayah perkantoran dari ancaman  pencemaran  lingkungan dan mewujudkan sistem pengelolaan  air  limbah domestik yang efisien, 1 1 1 85 85 85",29-11-2023 08:23,0,0,0,https://x.com/plndisjatim/status/1729672278621749380
RUTAN KELAS IIB PRABUMULIH,RUTAN KELAS IIB PRABUMULIH RUTAN KELAS IIB PRABUMULIH @Rutan_Prabu · @Rutan_Prabu 4. Kemenkumham Sumsel : Pemasangan Instalasi Pengolahan  Air  Limbah (IPAL) ini dikarenakan volume  air  limbah domestik yang dibuang di lingkungan dalam Kota Palembang berdampak terhadap  pencemaran  dan kerusakan lingkungan sehingga hal itu dapat menurunkan derajat kesehatan 1 1 1 7 7 7,28-11-2023 09:05,0,0,0,https://x.com/Rutan_Prabu/status/1729320510738292904
norminah,norminah norminah @MSHARMONIZER · @ndorokakung air  disitu gabagus banyak limbah limbah  pencemaran  wkwk itu dia lagi minta tolong cara pindah di  air  yang tidak cermar Mentri kelautan gmna nih 569 569 569,26-11-2023 06:05,0,0,0,https://x.com/MSHARMONIZER/status/1728550576064286772
