username,tweet,waktu,likes,retweets,replies,tweet_link
aeonnm,"aeonnm aeonnm @thisisaeonnm · @BaseBDG Kenapa cowok banyak yang ilfeel cewek ngidol kpop yang EMANG GANTENG BANGET itu visualnya, sampe ngatain  plastik  ke Idol cowok dan sebagainya?

Padahal normal CEWEK JUGA SUKA cowok bening  Btw gW bukan kpopers tapi opini L U SAMPAH. 45 45 45",30-12-2024 22:34,0,0,0,https://x.com/thisisaeonnm/status/1873754420531655161
Shopee Star,Shopee Star Shopee Star @teh82446 · Cek Hoptech - Tempat  Sampah Plastik  Tertutup Minimalis Kapasitas Besar Klik Otomatis untuk Dapur dengan harga Rp38.208. Dapatkan di Shopee sekarang!  https:// re_channel_code=7 … 6 6 6,30-12-2024 19:10,0,0,0,https://x.com/teh82446/status/1873703220788560363
Chiquita Nuha,Chiquita Nuha Chiquita Nuha @chiquita_nuha · Sedar tak sedar belanja rumah untuk January 2024 dah hampir RM550 Ada lagi 10 hari sebelum gaji keluar Belanja rumah ni termasuk barang dapur dengan barangbarang keperluan lain macam sabun  plastik sampah  etc Ini hidup 2 orang tau aku dengan bb Kucing pun takde ok 22 22 22,30-12-2024 18:38,0,0,0,https://x.com/chiquita_nuha/status/1873695178789437653
siapdarling,"siapdarling siapdarling @siapdarling · @siapdarling Darlings, langkah kecil seperti ini gak cuma bikin hadiahmu terlihat spesial, tapi juga punya dampak besar untuk lingkungan. 

Kamu membantu mengurangi  sampah plastik  dan menginspirasi orang lain buat lebih peduli pada Bumi. #siapdarling 1 1 1 11 11 11",30-12-2024 16:22,0,0,0,https://x.com/siapdarling/status/1873660988970692671
siapdarling,"siapdarling siapdarling @siapdarling · @siapdarling Hai, Darlings! 

Musim liburan udah di depan mata nih, dan pastinya kalian lagi semangat siapin hadiah buat orang tersayang. 

Tapi, yuk pikir dua kali sebelum pakai  plastik  atau kertas kado sekali pakai. Selain gak ramah lingkungan, kebiasaan ini juga bikin  sampah  menumpuk di Show more 1 1 1 20 20 20",30-12-2024 16:08,0,0,0,https://x.com/siapdarling/status/1873657283357680099
kanal info PAPUA,"kanal info PAPUA kanal info PAPUA @kanalinfo_papua · Masyarakat di wilayah pesisir Papua memungut botol  plastik  & tali bekas ( sampah  laut). Tali yang dipungut kemudian dipintal ulang, sementara botol diisi pasir kemudian dipakai sebagai pemberat guna menganyam Snat. Snat adalah tikar tradisional dari pelepah batang daun Sagu... 1 1 1 97 97 97",30-12-2024 16:00,0,0,0,https://x.com/kanalinfo_papua/status/1873655266304229418
Kecamatan Semarang Utara,"Kecamatan Semarang Utara Kecamatan Semarang Utara @kecsmgutara · @kecsmgutara pengumpulan  sampah  terpilah, seperti sisa makanan dan kemasan  plastik .
5. Mengutamakan konsep “Less Waste Event” untuk semua acara perayaan. 

Yuk kita jaga kebersihan lingkungan dengan lebih peduli terhadap  sampah . #semarang #pemerintahkotasemarang @kec .semarangutara 32 32 32",30-12-2024 14:20,0,0,0,https://x.com/kecsmgutara/status/1873630336321794320
Kecamatan Semarang Utara,"Kecamatan Semarang Utara Kecamatan Semarang Utara @kecsmgutara · @kecsmgutara Semarang dihimbau untuk :
1. Menghindari penggunaan  plastik  sekali pakai.
2. Menggunakan dekorasi dan atribut yang ramah lingkungan.
3. Memilah  sampah  berdasarkan jenisnya, terutama di lokasi umum seperti tempat ibadah, wisata, dan rest area.
4. Menyediakan fasilitas khusus untuk 1 1 1 37 37 37",30-12-2024 14:20,0,0,0,https://x.com/kecsmgutara/status/1873630277970657783
moonchild,"moonchild moonchild @joonananana · Aku cuci biasa tp 2 kali, yg penting udah disiram air sampai ga ada sisa makanan yg nempel. Mau dibuang, aku mikir kebanyakan  sampah plastik  di saat indonesia ga bisa ngolah  sampah .  https:// /drinxsourcoffee/status/1873388585698935017 … This post is unavailable. 9 9 9",30-12-2024 13:39,0,0,0,https://x.com/joonananana/status/1873619891032633550
Malik Prabowo,"Malik Prabowo Malik Prabowo @aef1back · @voaindonesia Ini jadi peringatan buat kita semua nih, jangan sembarangan buang  sampah plastik  ya. 11 11 11",30-12-2024 13:12,0,0,0,https://x.com/aef1back/status/1873613029470044447
Pemerintah Kabupaten Ponorogo,"Pemerintah Kabupaten Ponorogo Pemerintah Kabupaten Ponorogo @PonorogoKab · “Sudah disosialisasikan, datang bersih dan pulang juga harus bersih,” ungkap Sugeng sembari memasukkan  sampah  ke tas  plastik  hitam ukuran besar yang tersedia.

Selengkapnya:  https:// itia-bumi-reog-berdzikir-camkan-ke-warga-psht-harus-jaga-kebersihan-alun-alun/ … #ponorogoHEBAT #ponorogokab #bumireogberdzikir #psht #dzikir #atlet #silat 1 1 1 4 4 4 143 143 143",30-12-2024 12:57,0,0,0,https://x.com/PonorogoKab/status/1873609274880086155
Miss_Nasvhile,"Miss_Nasvhile Miss_Nasvhile @Missnasvhile · @Missnasvhile Fakta yang mengejutkan dari karyanya:

-Rata-rata satu potret membutuhkan 200-500 potong limbah kecil.

-Sebagian besar material berasal dari  sampah plastik  yang membutuhkan ratusan tahun untuk terurai.

Seni ini menunjukkan seberapa besar masalah limbah yang kita hadapi. 1 1 1 1 1 1 79 79 79",30-12-2024 12:06,0,0,0,https://x.com/Missnasvhile/status/1873596398454894801
"Kuraisin Hardjun, SP","Kuraisin Hardjun, SP Kuraisin Hardjun, SP @Sinhardjun · Sabtu (28- 12 -2024)  @Sinhardjun  Luhkan Kota Ternate melaporkan  Pembersihan dan pengumpulan  sampah plastik  di sekitar Benteng Kalamata dan Pesisir Kayu Merah oleh KUB Berkah bersama Balai Pelestarian Kebudayaan (BAPARAS) wilayah XXI.  #GiatLuhkanSatminkalAmbon #luhlapor #Ternate 13 13 13 281 281 281",30-12-2024 08:38,0,0,0,https://x.com/Sinhardjun/status/1873544068317454448
indoperkakas.id,"indoperkakas.id indoperkakas.id @indoperkakas_id · Tempat  sampah plastik  HDPE Dalton kapasitas 50 Liter harga mulai 200rbuan, berbahan  plastik  HDPE, bisa digunakan oleh segala penggunaan, khususnya tempat  sampah  ini biasa dipergunakan untuk kebutuhan limbah rumah sakit

Cek harga:  https:// /dalton-tempat-sampah-plastik-hdpe-30-liter … 31 31 31",30-12-2024 08:38,0,0,0,https://x.com/indoperkakas_id/status/1873544034519810505
iel yapping acc,iel yapping acc iel yapping acc @jisungmungil · nah iya   dr pada bagi bagiin gelas  plastik  ((Aqua gelas))  sampah  nya malah after konser banyak bgt..... KAYAK PERCUMA KU SITA PERMEN & MAKANAN KEMASAN DI  PLASTIK  TP NGASIH MINUM MASIH WADAH  PLASTIK ale ale @iamadeadstar · Sekarang udah saatnya konser konser kpop normalisasi ngebolehin penonton bawa tumblr minum dan kalau emang gak boleh ada isinya lebih gampang sediain refill station di beberapa titik gak sih…. jadi bisa ngurangin sampah plastik signifikan dan orang orang gak dehidrasi 55 55 55,30-12-2024 07:59,0,0,0,https://x.com/jisungmungil/status/1873534447573963248
ona,ona ona @feezyweezly · SETUJU BANGEEEETTTTTT!!!!! ini beneran mengurangi  sampah plastik  di venue ale ale @iamadeadstar · Sekarang udah saatnya konser konser kpop normalisasi ngebolehin penonton bawa tumblr minum dan kalau emang gak boleh ada isinya lebih gampang sediain refill station di beberapa titik gak sih…. jadi bisa ngurangin sampah plastik signifikan dan orang orang gak dehidrasi 52 52 52,29-12-2024 23:56,0,0,0,https://x.com/feezyweezly/status/1873412800758129131
vera,"vera vera @abooodmanoor1 · kita harus lebih peduli sama lingkungan di Indonesia nih, biar generasi kita nanti masih bisa nikmatin keindahannya. Mulai dari hal kecil aja, seperti ngurangin  sampah plastik ! 3 3 3 7 7 7",29-12-2024 23:36,0,0,0,https://x.com/abooodmanoor1/status/1873407655487983965
Bonana,"Bonana Bonana @kabut7ipis · @iamadeadstar Konser lokal yg temen aku bkin, sllu nyaranin bawa Tumbler dan gelas Krena d sediain air minum dan kopi gratis... Jdi bner2 ngurangin  sampah plastik 89 89 89",29-12-2024 22:26,0,0,0,https://x.com/kabut7ipis/status/1873390232340660234
0'0,"0'0 0'0 @leshatika · @leshatika atau tas belanja dari rumah untuk menggurangi penggunaan  sampah plastik . Mungkin akan lebih membantu lagi jika pemakai pembalut rendah. Aku yakin ini susah  aku salut buat kalian yang pake menstrual cup & pembalut kain.  Aku sendiri masih cari nyaman, jadi masih pake pembalut 75 75 75",29-12-2024 21:30,0,0,0,https://x.com/leshatika/status/1873376148341833755
Anon W'Gama,"Anon W'Gama Anon W'Gama @anon_wgama · Tapi sebelum masuk kamar, yg gw denger intinya mereka pas tahu gw sama Ade gw lagi beresin dan babatin pohon2 ini,mereka katanya sempet mikir ini mau dibuang kemana, karena kemarin mereka liat berkarung2  plastik sampah  daunnya.Karena mereka berpikir di Lapangan kan ga boleh.
(19) 9 9 9",29-12-2024 20:42,0,0,0,https://x.com/anon_wgama/status/1873363999590584329
TR. Sitanggang,"TR. Sitanggang TR. Sitanggang @togar_stg · ((cuma jalankan))

Semoga saat loe mati jenasah loe gak terurai, seperti  plastik sampah . CNN Indonesia CNN Indonesia @CNNIndonesia · Bahlil Sebut Pemerintahan Prabowo Cuma Jalankan UU soal PPN 12 Persen  https://cnnindonesia.com/nasional/20241229170547-32-1182018/bahlil-sebut-pemerintahan-prabowo-cuma-jalankan-uu-soal-ppn-12-persen?utm_source=twitter&utm_medium=oa&utm_content=cnnindonesia&utm_campaign=cmssocmed… https:// 229170547-32-1182018/bahlil-sebut-pemerintahan-prabowo-cuma-jalankan-uu-soal-ppn-12-persen?utm_source=twitter&utm_medium=oa&utm_content=cnnindonesia&utm_campaign=cmssocmed … 1 1 1 40 40 40",29-12-2024 20:32,0,0,0,https://x.com/togar_stg/status/1873361449403494761
XLSMART,"XLSMART XLSMART @XLSMART · Liburan seru tapi tetap ramah lingkungan? Gampang kok!  Bawa tumbler dan tas kain biar bisa kurangi  plastik , pilih transportasi yang ramah lingkungan, dan jangan lupa buang  sampah  pada tempatnya. Dengan XL Axiata, kamu tetap terkoneksi sambil jaga bumi!  #JadiLebihBaik 1 1 1 4 4 4 557 557 557",29-12-2024 19:53,0,0,0,https://x.com/XLSMART/status/1873351696023470330
midi.,midi. midi. @wkunigami · habis rapiin kamar dan ternyata aku simpen banyak banget  sampah plastik  bubble wrap di kamarku... sayang banget ga sih kalau dibuang? kalau dipakai lagi juga aku bingung mau jual apa.... 1 1 1 69 69 69,29-12-2024 19:28,0,0,0,https://x.com/wkunigami/status/1873345470820683836
arin,"arin arin @necatarines · sebel banget sama yg ngontrak, udah tau itu tempat  sampah  basah, di tempat sampahnya jg isinya bekas buah atau sisa makanan ini malah dimasukin WADAH MAKANAN  PLASTIK , WAALLAHI PADA BEGO 38 38 38",29-12-2024 19:06,0,0,0,https://x.com/necatarines/status/1873339780488208407
푸디,"푸디 푸디 @_dinghyuck · punya warung, orang beli pembalut 1 aja minta  plastik  hitam, terus dimasukin ke baju biar gak keliatan. nambah-nambahin  sampah plastik .

normalisasi bawa pembalut tanpa ditutupin. normalisasi ganti pembalut di tempat umum gak pelan-pelan. menstruasi hal normal, bukan tabu Ala @alaplayskincare on IG Ala @alaplayskincare on IG @Alarsszz · Mungkin kejadian di saya, bukan kondom. 

Tapi beli softex gak pakai plastik  lalu diketawain nyinyir sama kasir perempuan krn belinya size 35&42 dalam jumlah banyak 40 40 40",29-12-2024 18:52,0,0,0,https://x.com/_dinghyuck/status/1873336382594371781
BaleBengong,"BaleBengong BaleBengong @BaleBengong · Pantai Kedonganan dipenuhi  sampah plastik . Fenomena tiap tahun saat musim hujan, terutama Desember - Januari. 4 4 4 17 17 17 40 40 40 2.6K 2.6K 2.6K",29-12-2024 18:03,0,0,0,https://x.com/BaleBengong/status/1873323963306402206
SATU Indonesia - Astra,"SATU Indonesia - Astra SATU Indonesia - Astra @SATU_Indonesia · @SATU_Indonesia Pertama: Biodegradable bags untuk mengemas  sampah  rumahan! Berbeda dengan  plastik  biasa yang terurai dalam waktu 1.000 tahun, biodegradable bags yang terbuat dari singkong hanya butuh waktu 1-3 tahun saja, lho! 1 1 1 22 22 22",29-12-2024 17:11,0,0,0,https://x.com/SATU_Indonesia/status/1873310893775458733
chikaです♪,"chikaです♪ chikaです♪ @itadaikimassu · gue udah beberes, paket teman malah menghasilkan  sampah  u_u plastik  oh  plastik  kardus oh kardus 43 43 43",29-12-2024 16:25,0,0,0,https://x.com/itadaikimassu/status/1873299407577428463
Ken Targaryen,"Ken Targaryen Ken Targaryen @azeotrop_ · Kaget bgt tiba2 doi beliin gua tumblr buat ngopi, karena dia tau gua sering beli kopi dan mengurangi  sampah plastik 2 2 2 1.2K 1.2K 1.2K",29-12-2024 13:44,0,0,0,https://x.com/azeotrop_/status/1873258809701089296
Chara Archer,Chara Archer Chara Archer @ArcherChar62408 · @salsabila__ayu Sampah plastik  merusak keindahan dan kesehatan. Jangan lupa biasakan gunakan tumbler 3 3 3,29-12-2024 13:28,0,0,0,https://x.com/ArcherChar62408/status/1873254729683472674
,@Gegetage_ · Jadi pak Zee pas waktu itu dia beneran bawa  sampah  dong   . Pantesan aja megang  plastik  nya kenceng banget dan kagak di lepas lepas . Ternyata si pak Zee takut  sampah  nya ambrol  . 19 19 19,29-12-2024 13:06,0,0,0,https://x.com/Gegetage_/status/1873249253847646642
yeppi,yeppi yeppi @mangoescaramel · YES PLEASE!!!! GUE GEDEG BGT LIAT  SAMPAH  GELAS  PLASTIK  SAMA BOTOL PLASTIKNYA luck luck @__2002luck · we should started to bring our own tumblr bcs this is how much waste made from each concert   x.com/iamadeadstar/s… 98 98 98,29-12-2024 12:23,0,0,0,https://x.com/mangoescaramel/status/1873238266541232187
ecaa,"ecaa ecaa @astrophilleeii · @Alarsszz Beli softex doang kesannya kek beli ganja sumpah, pdhl kan normal lohh tiap bulan cewek pasti mens. Kalo gak mens ya hamidun atau kena penyakit:(. Pls normalisasi beli softex gausa pake kresek soalnya aku pusing banyak  sampah plastik  dirumah 132 132 132",29-12-2024 12:15,0,0,0,https://x.com/astrophilleeii/status/1873236263379366348
Anak Ayam SUHO •_□,Anak Ayam SUHO •_□ Anak Ayam SUHO •_□ @AzimMyeon · @RafdinaHouse and and @mzhmyeon522 Pl astik sampah biru ada.  1 1 1 27 27 27,29-12-2024 11:23,0,0,0,https://x.com/AzimMyeon/status/1873223257429819718
@daylightemi,@daylightemi @daylightemi @daylightemi52 · sampah plastik  masih menjadi masalah serius di banyak daerah di Indonesia 6 6 6,29-12-2024 09:08,0,0,0,https://x.com/daylightemi52/status/1873189232346632386
