username,tweet,waktu,likes,retweets,replies,tweet_link
Rita Ratna,Rita Ratna Rita Ratna @ritaratna312 · @OposisiLieur KUHP Indonesia mengakomodasi upaya penegakan hukum dalam tindak pidana  pencemaran  udara dan  air #KPKRI 8 8 8,22-05-2024 11:27,0,0,0,https://x.com/ritaratna312/status/1793136593357901996
grand auis,"grand auis grand auis @AuisGrand · Instalasi pengolahan  air  sungai di Surakarta, Jateng, kembali berhenti beroperasi. Masalah ini berulang setiap kemarau. https:// /2024/05/21/terus-berulang-pencemaran-sungai-ganggu-operasional-pdam-surakarta?utm_source=medsos_twitter&utm_medium=link&utm_campaign=medsos_opini … 2 2 2",21-05-2024 21:09,0,0,0,https://x.com/AuisGrand/status/1792920646743191623
Harian Kompas,"Harian Kompas Harian Kompas @hariankompas · Instalasi pengolahan  air  sungai di Surakarta, Jateng, kembali berhenti beroperasi. Masalah ini berulang setiap kemarau.  http:// #Nusantara #AdadiKompas 1 1 1 399 399 399",21-05-2024 21:03,0,0,0,https://x.com/hariankompas/status/1792919167135330576
Kompas Muda,"Kompas Muda Kompas Muda @kompasmuda · Instalasi pengolahan  air  sungai di Surakarta, Jateng, kembali berhenti beroperasi. Masalah ini berulang setiap kemarau.  http:// #Nusantara #AdadiKompas 28 28 28",21-05-2024 21:03,0,0,0,https://x.com/kompasmuda/status/1792919166892011757
Kompas Klasika,"Kompas Klasika Kompas Klasika @KompasKlasika · Instalasi pengolahan  air  sungai di Surakarta, Jateng, kembali berhenti beroperasi. Masalah ini berulang setiap kemarau.  http:// #Nusantara #AdadiKompas 35 35 35",21-05-2024 21:03,0,0,0,https://x.com/KompasKlasika/status/1792919166573228070
CNN Indonesia Daily,"CNN Indonesia Daily CNN Indonesia Daily @CNNIDdaily · Indonesia ingin menekankan peran penting  air  dalam kehidupan semua makhluk hidup. WWF ke-10 harus dijadikan momentum untuk kepentingan  air , mengingat berbagai tantangan  air  global seperti kelangkaan,  pencemaran  dan bencana alam akibat perubahan iklim.  http:// 8:58 8:58 197 197 197",21-05-2024 20:00,0,0,0,https://x.com/CNNIDdaily/status/1792903174011179387
medcom_id,"medcom_id medcom_id @medcom_id · Sungai Bengawan Solo kembali tercemar limbah, Selasa, 21 Mei 2024. Sungai tercemar etanol dan limbah pabrik. #SungaiBengawanSolo #Limbah #Pencemaran #MedcomId https:// witt … 32 32 32",21-05-2024 17:30,0,0,0,https://x.com/medcom_id/status/1792865421114438012
Bandung Nine One One,Bandung Nine One One Bandung Nine One One @bandung911 · Pengelolaan Kualitas dan Pengendalian  Pencemaran Air http:// 4 4 4,21-05-2024 17:05,0,0,0,https://x.com/bandung911/status/1792859173283307937
,"@_winterbearmy · Haloo gais yang mau joki tugas kuliah, makalah, artikel, skripsi, review jurnal, olah data, laprak, perikanan, kelautan, biologi, biota, oseanografi, mikroalga, mikrobiologi, kualitas  air , limbah, mikroplastik,  pencemaran  perairan dll, bisa banget hubungi no WA di bio yaa  3 3 3 3 3 3 1 1 1 1.9K 1.9K 1.9K",20-05-2024 21:26,0,0,0,https://x.com/_winterbearmy/status/1792562546731614336
#SiapBerantasRadikalisme2025,#SiapBerantasRadikalisme2025 #SiapBerantasRadikalisme2025 @Detektif_Ngibul · Indonesia akan menunjukkan praktik baik upaya mengatasi  pencemaran  Danau Toba pada World Water Forum ke-10. Upaya mengatasi  pencemaran  perairan di Danau Toba dengan membangun jaringan pipa Instalasi Pengelolaan  Air  Limbah (IPAL). 1.1K 1.1K 1.1K,20-05-2024 18:53,0,0,0,https://x.com/Detektif_Ngibul/status/1792524108313628717
Radio Elshinta,"Radio Elshinta Radio Elshinta @RadioElshinta · Hampir 28 tahun merasakan dampak polusi sampah yang mengganggu aktivitas warga termasuk  pencemaran air ,  ratusan warga dari desa Heuleut, Kecamatan Kadipaten, Kabupaten Majalengka, yang terdampak polusi sampah di lingkungan TPA Heuleut, akhirnya mendapat kompensasi dari Pemkab Show more 1 1 1 1 1 1 1.5K 1.5K 1.5K",20-05-2024 17:07,0,0,0,https://x.com/RadioElshinta/status/1792497475301052640
S.,"S. S. @rawrights · i for one, tim tidak nyuci karena pertama itu sampah. pampers bekas eek + pipis emang dicuci? kedua, boros resources waktu dan tenaga juga. ketiga,  pencemaran air .

just fold it nice and secure sebelum dibuang and that's enough. they're meant to be degradable. Tanyarl Tanyarl @tanyakanrl · Automated  culture shock selama tinggal indonesia… 
mengapa setelah pakai pembalut, darahnya dicuci…?
bahkan ada yg pakai sabun cuci pembalutnya…  64 64 64",20-05-2024 15:43,0,0,0,https://x.com/rawrights/status/1792476265703944682
Kementerian Pariwisata,"Kementerian Pariwisata Kementerian Pariwisata @KemenPariwisata · Indonesia membangun jaringan pipa Instalasi Pengelolaan  Air  Limbah (IPAL) Parapat yang terkoneksi di dua wilayah yaitu Parapat Kabupaten Simalungun dan Ajibata Kabupaten Toba. Pembangunan itu sebagai praktik baik upaya mengatasi  pencemaran  Danau Toba, Sumatra Utara.
 
Pembangunan Show more 1 1 1 2 2 2 357 357 357",20-05-2024 15:12,0,0,0,https://x.com/KemenPariwisata/status/1792468346354667957
International_media,International_media International_media @Interna87033216 · Pengelolaan Kualitas Dan Pengendalian  Pencemaran Air https:// olaan-kualitas-dan-pengendalian.html … 5 5 5,20-05-2024 11:15,0,0,0,https://x.com/Interna87033216/status/1792408726131110125
Humas Jabar,"Humas Jabar Humas Jabar @humasjabar · Indonesia akan menunjukkan praktik baik upaya mengatasi  pencemaran  Danau Toba, Sumatera Utara pada  #10thWorldWaterForum . Upaya mengatasi  pencemaran  perairan di Danau Toba dengan membangun jaringan pipa Instalasi Pengelolaan  Air  Limbah (IPAL).
  #WaterForSharedProsperity 1K 1K 1K",20-05-2024 09:17,0,0,0,https://x.com/humasjabar/status/1792379179058770236
Humas Jabar,"Humas Jabar Humas Jabar @humasjabar · Indonesia membangun jaringan pipa Instalasi Pengelolaan  Air  Limbah (IPAL) Parapat yang terkoneksi di dua wilayah yaitu Parapat Kabupaten Simalungun dan Ajibata Kabupaten Toba. Pembangunan itu sebagai praktik baik upaya mengatasi  pencemaran  Danau Toba, Sumatera Utara. 1 1 1 2 2 2 154 154 154",20-05-2024 08:26,0,0,0,https://x.com/humasjabar/status/1792366193975910735
Kemenko Infrastruktur & Pembangunan Kewilayahan,"Kemenko Infrastruktur & Pembangunan Kewilayahan Kemenko Infrastruktur & Pembangunan Kewilayahan @KemenkoInfra · @KemenkoInfra Pembangunan jaringan IPAL bertujuan untuk mencegah  pencemaran  perairan Danau Toba dari  air  limbah domestik rumah tangga dan perhotelan.
 
Dapatkan informasi lainnya di  https:// -water-forum …  dan s.id s.id World Water Forum Pedia World Water Forum Pedia Paket Informasi Seputar World Water Forum ke-10 Tahun 2024 Paket Informasi Seputar World Water Forum ke-10 Tahun 2024 1K 1K 1K",20-05-2024 08:24,0,0,0,https://x.com/KemenkoInfra/status/1792365837292286219
Kemenko Infrastruktur & Pembangunan Kewilayahan,"Kemenko Infrastruktur & Pembangunan Kewilayahan Kemenko Infrastruktur & Pembangunan Kewilayahan @KemenkoInfra · Indonesia akan menunjukkan praktik baik upaya mengatasi  pencemaran  Danau Toba, Sumatera Utara pada World Water Forum ke-10 di Bali pada 18-25 Mei 2024. Upaya mengatasi  pencemaran  perairan di Danau Toba dengan membangun jaringan pipa Instalasi Pengelolaan  Air  Limbah (IPAL). 1:03 1:03 1 1 1 1 1 1 1.2K 1.2K 1.2K",20-05-2024 08:24,0,0,0,https://x.com/KemenkoInfra/status/1792365822549405698
Larismi2,Larismi2 Larismi2 @Bersinar2023 · @LArismi11 Penambangan Emas sering menyebabkan  pencemaran air  karena limbah merkuri. 15 15 15,19-05-2024 22:28,0,0,0,https://x.com/Bersinar2023/status/1792215886713254282
Badan Koordinasi Hubungan Masyarakat,"Badan Koordinasi Hubungan Masyarakat Badan Koordinasi Hubungan Masyarakat @bakohumas · Indonesia akan menunjukkan praktik baik upaya mengatasi  pencemaran  Danau Toba, Sumatera Utara pd  #10thWorldWaterForumdi  Bali pd 18—25 Mei 2024. Upaya mengatasi  pencemaran  perairan di Danau Toba dgn membangun jaringan pipa Instalasi Pengelolaan  Air  Limbah #WaterForSharedProsperity 743 743 743",19-05-2024 19:41,0,0,0,https://x.com/bakohumas/status/1792173811108134930
tertawa xixixi,"tertawa xixixi tertawa xixixi @Bearbunn_ · @fitriiyanr @keytohvn and and @tanyakanrl gak ada namamya darah kotor. dan mau nyuci apa engga itu prefensi, gak dicuci juga gpp selama dibuangnya bener, dilipet rapi dan dibungkus. pembalut emang diciptain buat kyk gitu. bukan dicuci dan jadi  pencemaran air , yang notabennya darah itu masuk sampah medis 1 1 1 1 1 1 210 210 210",19-05-2024 10:00,0,0,0,https://x.com/Bearbunn_/status/1792027417286205851
curryrice⁷,"curryrice⁷ curryrice⁷ @manusiagenerik · @manusiagenerik @surabilumpia and and @oseannepink Tp klo dipikir lg, ga cuci pads dan langsung masuk tumpukan sampah jg bs mengurangi  pencemaran  sungai dr darah mens tp nambah problem di TPA. Ya berarti klo limbah  air  masih akhirny ke sungai, cuci ato tdk mencuci pembalut sama aja… 1 1 1 45 45 45",19-05-2024 09:35,0,0,0,https://x.com/manusiagenerik/status/1792021224438337746
tempo.co,"tempo.co tempo.co @tempodotco · Para Pendekar  Air Sejumlah komunitas terus berikhtiar menyelamatkan sungai dari  pencemaran  hingga merawat mata  air . 

Simak edisi terbaru Koran Tempo, hanya di  http:// #korantempodigital #KoranTempo 3 3 3 3 3 3 6 6 6 1.3K 1.3K 1.3K",19-05-2024 08:30,0,0,0,https://x.com/tempodotco/status/1792004764294897664
Koran Tempo,"Koran Tempo Koran Tempo @korantempo · Para Pendekar  Air Sejumlah komunitas terus berikhtiar menyelamatkan sungai dari  pencemaran  hingga merawat mata  air . 

Simak edisi terbaru Koran Tempo, hanya di  http:// #korantempodigital #KoranTempo 4 4 4 12 12 12 3K 3K 3K",19-05-2024 08:30,0,0,0,https://x.com/korantempo/status/1792004753624645790
dapa si petarung,"dapa si petarung dapa si petarung @mourbee · @rurachhichi and and @intosmithereens dari dulu tim nyuci. tapi gara gara liat pendapat kalo nyuci ga langsung ke kloset yg ada septitank nya, justru malah jadi  pencemaran air . darah (berpotensi penyakit) yang udah diikat di pembalut kalo dikasih  air  ya malah lepas ke alam tanpa kita bisa kontrol kemana perginya 2 2 2 42 42 42",19-05-2024 06:47,0,0,0,https://x.com/mourbee/status/1791978998832181502
𝙬𝙞𝙩𝙖&,"𝙬𝙞𝙩𝙖& 𝙬𝙞𝙩𝙖& @rapunhenk · @tanyakanrl ini yg bilang jorok, fungsi pembalut kan sekali pakai ya buang. kalo dicuci lagi pemborosan dan  pencemara n air gais 14 14 14",19-05-2024 00:15,0,0,0,https://x.com/rapunhenk/status/1791880265805234508
PolsekKarawaci,PolsekKarawaci PolsekKarawaci @polsek_karawaci · Upaya membangun jaringan pipa Instalasi Pengelolaan  Air  Limbah (IPAL) Parapat untuk mencegah  pencemaran  perairan Danau Toba.   #SiapSukseskanWWF10 Sumber :  https:// https:// ?igsh=MXQyZ2Y2N3Ezc2dmYQ== … 925 925 925,18-05-2024 21:51,0,0,0,https://x.com/polsek_karawaci/status/1791843946584572139
Humas Polres Sanggau,Humas Polres Sanggau Humas Polres Sanggau @Humasressanggau · @Humasressanggau Upaya tersebut yakni membangun jaringan pipa Instalasi Pengelolaan  Air  Limbah (IPAL) Parapat untuk mencegah  pencemaran  perairan Danau Toba. 1 1 1 810 810 810,18-05-2024 21:18,0,0,0,https://x.com/Humasressanggau/status/1791835859920232851
HUMAS POLRES KUPANG,"HUMAS POLRES KUPANG HUMAS POLRES KUPANG @HumasKupang · Indonesia akan menunjukkan praktik baik upaya mengatasi  pencemaran  Danau Toba, Sumatera Utara pada World Water Forum ke-10 di Bali pada 18 hingga 25 Mei 2024. Upaya tersebut yakni membangun jaringan pipa Instalasi Pengelolaan  Air  Limbah (IPAL)   #SiapSukseskanWWF10 1 1 1 16 16 16",18-05-2024 21:17,0,0,0,https://x.com/HumasKupang/status/1791835593028354465
POLSEK LINGE POLRES ACEH TENGAH,"POLSEK LINGE POLRES ACEH TENGAH POLSEK LINGE POLRES ACEH TENGAH @aceh_linge · Indonesia akan menunjukkan praktik baik upaya mengatasi  pencemaran  Danau Toba, Sumatera Utara pada World Water Forum ke-10 di Bali pada 18 hingga 25 Mei 2024. Upaya tersebut yakni membangun jaringan pipa Instalasi Pengelolaan  Air  Limbah (IPAL) Parapat untuk mencegah  pencemaran 25 25 25",18-05-2024 21:12,0,0,0,https://x.com/aceh_linge/status/1791834197193285697
Polsek Samigaluh,"Polsek Samigaluh Polsek Samigaluh @seksamigaluh · Indonesia akan menunjukkan praktik baik upaya mengatasi  pencemaran  Danau Toba, Sumatera Utara pada World Water Forum ke-10 di Bali pada 18 hingga 25 Mei 2024. Upaya tersebut yakni membangun jaringan pipa Instalasi Pengelolaan  Air  Limbah (IPAL) Parapat untuk mencegah  pencemaran  .. 1 1 1 17 17 17",18-05-2024 21:07,0,0,0,https://x.com/seksamigaluh/status/1791832966970360119
polseksrandakan,"polseksrandakan polseksrandakan @polseksrandakan · Indonesia akan menunjukkan praktik baik upaya mengatasi  pencemaran  Danau Toba, Sumatera Utara pada World Water Forum ke-10 di Bali pada 18 hingga 25 Mei 2024. Upaya tersebut yakni membangun jaringan pipa Instalasi Pengelolaan  Air  Limbah (IPAL) Parapat untuk mencegah  pencemaran 1 1 1 47 47 47",18-05-2024 21:06,0,0,0,https://x.com/polseksrandakan/status/1791832765308235853
SihumasPolresSingkawang,"SihumasPolresSingkawang SihumasPolresSingkawang @SihumasResSkw · Indonesia akan menunjukkan praktik baik upaya mengatasi  pencemaran  Danau Toba, Sumatera Utara pada World Water Forum ke-10 di Bali pada 18 hingga 25 Mei 2024. Upaya tersebut yakni membangun jaringan pipa Instalasi Pengelolaan  Air  Limbah (IPAL) Parapat untuk mencegah  pencemaran 1 1 1 15 15 15",18-05-2024 21:00,0,0,0,https://x.com/SihumasResSkw/status/1791831301500362839
Novrizal,"Novrizal Novrizal @Novi1779 · Indonesia akan menunjukkan praktik baik upaya mengatasi  pencemaran  Danau Toba, Sumatera Utara pada World Water Forum ke-10 di Bali pada 18 hingga 25 Mei 2024. Upaya tersebut yakni membangun jaringan pipa Instalasi Pengelolaan  Air  Limbah (IPAL) Parapat untuk mencegah  pencemaran 9 9 9",18-05-2024 21:00,0,0,0,https://x.com/Novi1779/status/1791831167383343586
Humas Cipayung,"Humas Cipayung Humas Cipayung @HumasCipayung · Indonesia akan menunjukkan praktik baik upaya mengatasi  pencemaran  Danau Toba, Sumatera Utara pada World Water Forum ke-10 di Bali pada 18 hingga 25 Mei 2024. Upaya tersebut yakni membangun jaringan pipa Instalasi Pengelolaan  Air  Limbah (IPAL) Parapat untuk mencegah  pencemaran 1 1 1 20 20 20",18-05-2024 20:58,0,0,0,https://x.com/HumasCipayung/status/1791830645356040390
Polres_Sawahlunto,"Polres_Sawahlunto Polres_Sawahlunto @Polres_SWL · Indonesia akan menunjukkan praktik baik upaya mengatasi  pencemaran  Danau Toba, Sumatera Utara pada World Water Forum ke-10 di Bali pada 18 hingga 25 Mei 2024. Upaya tersebut yakni membangun jaringan pipa Instalasi Pengelolaan  Air  Limbah (IPAL)  #SiapSukseskanWWF10 2 2 2 15 15 15",18-05-2024 20:57,0,0,0,https://x.com/Polres_SWL/status/1791830487876661255
Polsek Bone-Bone,"Polsek Bone-Bone Polsek Bone-Bone @Bones_Polsek · Indonesia akan menunjukkan praktik baik upaya mengatasi  pencemaran  Danau Toba, Sumatera Utara pada World Water Forum ke-10 di Bali pada 18 hingga 25 Mei 2024. Upaya tersebut yakni membangun jaringan pipa Instalasi Pengelolaan  Air  Limbah (IPAL) Parapat untuk mencegah  pencemaran 8 8 8",18-05-2024 20:56,0,0,0,https://x.com/Bones_Polsek/status/1791830167809376688
Polsek Patuk Gk,"Polsek Patuk Gk Polsek Patuk Gk @GkPatuk · Indonesia akan menunjukkan praktik baik upaya mengatasi  pencemaran  Danau Toba, Sumatera Utara pada World Water Forum ke-10 di Bali pada 18 hingga 25 Mei 2024. Upaya tersebut yakni membangun jaringan pipa Instalasi Pengelolaan  Air  Limbah (IPAL) Parapat untuk mencegah  pencemaran 1 1 1 9 9 9 44 44 44",18-05-2024 20:53,0,0,0,https://x.com/GkPatuk/status/1791829378227450016
humassekprambanan,"humassekprambanan humassekprambanan @PrambananSek · Indonesia akan menunjukkan praktik baik upaya mengatasi  pencemaran  Danau Toba, Sumatera Utara pada World Water Forum ke-10 di Bali pada 18 hingga 25 Mei 2024. Upaya tersebut yakni membangun jaringan pipa Instalasi Pengelolaan  Air  Limbah (IPAL) Parapat untuk mencegah  pencemaran 1 1 1 39 39 39",18-05-2024 20:52,0,0,0,https://x.com/PrambananSek/status/1791829253966958744
Polsek Jatiuwung,"Polsek Jatiuwung Polsek Jatiuwung @humas_polsekjtu · Indonesia akan menunjukkan praktik baik upaya mengatasi  pencemaran  Danau Toba, Sumatera Utara pada World Water Forum ke-10 di Bali pada 18 hingga 25 Mei 2024. Upaya tersebut yakni membangun jaringan pipa Instalasi Pengelolaan  Air  Limbah (IPAL) 17 17 17",18-05-2024 20:46,0,0,0,https://x.com/humas_polsekjtu/status/1791827618242990371
POLSEK JETIS JOGJA,POLSEK JETIS JOGJA POLSEK JETIS JOGJA @POLSEK_JTJOGJA · @POLSEK_JTJOGJA Upaya tersebut yakni membangun jaringan pipa Instalasi Pengelolaan  Air  Limbah (IPAL) Parapat untuk mencegah  pencemaran  perairan Danau Toba. 907 907 907,18-05-2024 20:45,0,0,0,https://x.com/POLSEK_JTJOGJA/status/1791827423195222493
Polsubsektor Tubo Sendana,"Polsubsektor Tubo Sendana Polsubsektor Tubo Sendana @TuboSendana · Indonesia akan menunjukkan praktik baik upaya mengatasi  pencemaran  Danau Toba, Sumatera Utara pada World Water Forum ke-10 di Bali pada 18 hingga 25 Mei 2024. Upaya tersebut yakni membangun jaringan pipa Instalasi Pengelolaan  Air  Limbah (IPAL) 

Sumber :  https:// 7 7 7",18-05-2024 20:43,0,0,0,https://x.com/TuboSendana/status/1791826953412223284
Polsek Mlati Sleman,"Polsek Mlati Sleman Polsek Mlati Sleman @PolsekMlati · Indonesia akan menunjukkan praktik baik upaya mengatasi  pencemaran  Danau Toba, Sumatera Utara pada World Water Forum ke-10 di Bali pada 18 hingga 25 Mei 2024. Upaya tersebut yakni membangun jaringan pipa Instalasi Pengelolaan  Air  Limbah (IPAL) Parapat untuk mencegah  pencemaran  / 53 53 53",18-05-2024 20:41,0,0,0,https://x.com/PolsekMlati/status/1791826481297141774
