username,tweet,waktu,likes,retweets,replies,tweet_link
Wity Aryani,"Wity Aryani Wity Aryani @WityAryani · @WityAryani seperti proyek Rempang Eco-City, konflik Wadas,  pencemaran air  karena PSN smelter nikel, dan lainnya. Inilah konsekuensi logis dari penerapan sistem sekuler kapitalisme yang melahirkan kebijakan populis otoriter. #ButuhKepemimpinanIslam #Khilafah 27 27 27",26-12-2024 18:32,0,0,0,https://x.com/WityAryani/status/1872244079872073837
Bambang Irawan,"Bambang Irawan Bambang Irawan @bambang314 · @antaranews Supaya bebas dari pidana dan tidak ada tuntutan?

Untuk kerusakan kendaraan mungkin masih bisa

Tetspi kalau mau lepas tangan korbsn manusia ada yg matanya atau tubuh sakit karena efek cairan,

Belum lagi  pencemaran  lingkungan,  air  tanah, sungai, mempengaruhi hajat orang banyak 1 1 1 29 29 29 4.5K 4.5K 4.5K",26-12-2024 14:52,0,0,0,https://x.com/bambang314/status/1872188622889427353
Reinhad Pardede,"Reinhad Pardede Reinhad Pardede @ReinhadPar · @antaranews Untuk  pencemaran  lingkungannya kenapa pulisi dan dinas lhk gak buat pernyataan,  ikan disungai mati sawah tercemar,  air  tanah tercemar!!! 28 28 28",26-12-2024 14:18,0,0,0,https://x.com/ReinhadPar/status/1872180185250062570
Lu ·ᴗ·,"Lu ·ᴗ· Lu ·ᴗ· @_nichtglauben · pencemaran  NaOH yang kita semua lihat~ let's see ke depannya seperti apa. siap-siap aja sih  pencemaran air , udara, tanah. belom lagi pengeroposan struktur yuhu seru sekali! bayangin zatnya menyerap ke dalam tanah aja dulu, diserap tanaman, trus dimakan binatang, kita makan. Radio PRFM Radio PRFM @PRFMnews · 10.45 RT  @usabperning_ @usabperning_ Untuk kendaraan yg menuju jalur Padalarang-cikalong atau sebaliknya   

Silahkan cari alternatif  

Ada truk muatan bahan kimia jenis remover jebol di area sepanjang cikamuning-warungdomba  

Korban kendaraan sudah banyak  Harap hati² 1 1 1 97 97 97",26-12-2024 01:00,0,0,0,https://x.com/_nichtglauben/status/1871979458024067401
Darth vatter,"Darth vatter Darth vatter @harem1796 · @dimsumon pH nya gakan kebaca anjir, ngelebihi limit pH 14  .
Minimal nih klo bisa, tu radius di sekitar sumber bocor harus di isolasi trus di treat pake cairan cuka, pokoknya yg asem2 tpi seenggaknya kaga ngeperparah  pencemar an air nya 1 1 1 27 27 27",25-12-2024 23:39,0,0,0,https://x.com/harem1796/status/1871958894001660234
naa.,"naa. naa. @xxxxnap · pernah kena setetes di kulit aja langsung gatel. ga kebayang itu efek  pencemaran  lingkungannya gimana, mana sebanyak itu dialirin gitu aja ke selokan kek buang  air  biasa. ya Allah kenapa aku wni  Radio PRFM Radio PRFM @PRFMnews · 10.45 RT  @usabperning_ @usabperning_ Untuk kendaraan yg menuju jalur Padalarang-cikalong atau sebaliknya   

Silahkan cari alternatif  

Ada truk muatan bahan kimia jenis remover jebol di area sepanjang cikamuning-warungdomba  

Korban kendaraan sudah banyak  Harap hati² 39 39 39",25-12-2024 19:07,0,0,0,https://x.com/xxxxnap/status/1871890530713698759
‌شـ‌فــﹳ traŋ7I³³³,"‌شـ‌فــﹳ traŋ7I³³³ ‌شـ‌فــﹳ traŋ7I³³³ @UdaShafiq · Pasaipa la Sungai Gombak ni asyik kena  pencemaran  je. Setahun mahu tiga pat kali.

Loji rawatan  air  sini ambil sumber Sg Gombak. Takkan tak ada pemantauan atau kawalan untuk elakkan cetan cemarkan sungai. Kejadian berulang kot.

Hm, mengeluh ni pasal nak terberon lak time² gini. 1 1 1 165 165 165",25-12-2024 10:51,0,0,0,https://x.com/UdaShafiq/status/1871765698336481512
•,"• • @fadednavy_ · agak sedih driver/knek mungkin ga dapet training ngatasin tumpahan biar ga kemana mana. dan dibuangnya ke saluran  air , which means  pencemaran  lingkungan. ngeri ini dendanya, bisa bisa jempol tangan dempet Radio PRFM Radio PRFM @PRFMnews · 10.45 RT  @usabperning_ @usabperning_ Untuk kendaraan yg menuju jalur Padalarang-cikalong atau sebaliknya   

Silahkan cari alternatif  

Ada truk muatan bahan kimia jenis remover jebol di area sepanjang cikamuning-warungdomba  

Korban kendaraan sudah banyak  Harap hati² 159 159 159",25-12-2024 03:01,0,0,0,https://x.com/fadednavy_/status/1871647298750710150
ツナマヨ,"ツナマヨ ツナマヨ @tunamayoo51 · @tunamayoo51 and and @convomf Meskipun banyak rangkaian test untuk hasil olahan masuk standar, pada akhirnya  air  yg sudah diolah harus bisa masuk lagi ke lingkungan dgn aman, makanya dibuatlah kolam ikan itu. Jadi gak ada potensi  pencemaran  lingkungan 65 65 65",25-12-2024 02:53,0,0,0,https://x.com/tunamayoo51/status/1871645516611867024
Cince,Cince Cince @menumpahkan · Parody account @menumpahkan trus ada dinas lingkungan yg dtg dalam 1x24 jam ke tkp. besoknya ada tes  pencemaran air  dan tanah. 12 12 12,25-12-2024 01:58,0,0,0,https://x.com/menumpahkan/status/1871631460077330730
Mirai,"Mirai Mirai @lawyer_reywal · @tilehopper Bisa pakai gugatan perwakilan kelompok ini (class action) Pencemaran  lingkungan

32 2009 uuplh

Heran juga penanganannya di siram air  1 1 1 277 277 277",25-12-2024 01:06,0,0,0,https://x.com/lawyer_reywal/status/1871618409043218545
Hikari,"Hikari Hikari @koganenohikari · @football_garin @PRFMnews and 2 others I see, thanks insightnya mas. semoga ini pemkab setempat gercep ngecek  pencemaran  ke air  sungainya. kalo ngarepin pemprov jabar agak  1 1 1 1 1 1 158 158 158",24-12-2024 23:19,0,0,0,https://x.com/koganenohikari/status/1871591621663617204
ester,"ester ester @mujaerterbang · @humaniesproject Tercemar tentu aja, bahaya buat ekosistem, bahaya buat warga sekitar,  pencemaran air  juga 1.2K 1.2K 1.2K",24-12-2024 21:59,0,0,0,https://x.com/mujaerterbang/status/1871571516531564802
nay,"nay nay @nailaasey · @fuadarmzl and and @tilehopper Pencemaran air  kalo smpe kebawa ke sungai, kali dll itu 20 ton loh   terus korosif 2K 2K 2K",24-12-2024 21:39,0,0,0,https://x.com/nailaasey/status/1871566250650038600
kan,kan kan @_kakakan · @_kakakan Udah rembes sepanjang 27 km   ya Allah ya Allah pusing itu  pencemaran  lingkungannya. Astaga  air  tanahnya ya Allah AaAAAAaAAaa kenapa aku tinggal di Indonesaaaaa aaaa 30 30 30,24-12-2024 20:11,0,0,0,https://x.com/_kakakan/status/1871544166708314193
lian⁶¹,lian⁶¹ lian⁶¹ @nominousIly · @tilehopper anjir serem banget  pencemaran air 620 620 620,24-12-2024 20:09,0,0,0,https://x.com/nominousIly/status/1871543736616030501
lian⁶¹,"lian⁶¹ lian⁶¹ @nominousIly · @convomf ini kalopun dibersiin sm damkar airnya ngalir ke got,  pencemaran air , gimana kalo keminum warga 1 1 1 4.2K 4.2K 4.2K",24-12-2024 20:04,0,0,0,https://x.com/nominousIly/status/1871542365208654188
Itaa.,"Itaa. Itaa. @yunoshmer · jadi keinget materi  pencemaran  sama materi B3, apalagi ini masuk ke saluran  air  ya  Radio PRFM Radio PRFM @PRFMnews · 10.45 RT  @usabperning_ @usabperning_ Untuk kendaraan yg menuju jalur Padalarang-cikalong atau sebaliknya   

Silahkan cari alternatif  

Ada truk muatan bahan kimia jenis remover jebol di area sepanjang cikamuning-warungdomba  

Korban kendaraan sudah banyak  Harap hati² 64 64 64",24-12-2024 19:43,0,0,0,https://x.com/yunoshmer/status/1871537132659261668
nay,"nay nay @manqifera · bloggggg malah dibuang ke selokan limbahnya taiiiiii. NaOH kalo larut dalam  air  ya malah makin nyebar nyettttt. ini perusahaan mana yg bertanggung jawab anjir mana udh nyelakain banyak orang,  pencemaran  lingkungan juga Radio PRFM Radio PRFM @PRFMnews · 10.45 RT  @usabperning_ @usabperning_ Untuk kendaraan yg menuju jalur Padalarang-cikalong atau sebaliknya   

Silahkan cari alternatif  

Ada truk muatan bahan kimia jenis remover jebol di area sepanjang cikamuning-warungdomba  

Korban kendaraan sudah banyak  Harap hati² 1 1 1 19 19 19",24-12-2024 19:31,0,0,0,https://x.com/manqifera/status/1871534180598948246
Paul,"Paul Paul @atreides619 · @PRFMnews and and @usabperning_ Ancur udah aliran  air  di daerah situ,  pencemaran  lingkungan jadinya 11 11 11",24-12-2024 19:20,0,0,0,https://x.com/atreides619/status/1871531336877625413
Nini,"Nini Nini @_serealiaa · @PRFMnews and and @usabperning_ Semua kena imbasnya. Kendaraan, manusia,  air , tanaman, tanah, biota lainnya. Dahlah  pencemaran  lingkungan makin-makin ajaaaa 6 6 6 52 52 52 10K 10K 10K",24-12-2024 18:52,0,0,0,https://x.com/_serealiaa/status/1871524266250031127
dipta but have mie ayam on the pocket & still warm,"dipta but have mie ayam on the pocket & still warm dipta but have mie ayam on the pocket & still warm @Aquavo_ · Karena  pencemaran air  sama dimakan ikan-ikan kek ikan sapu-sapu kah? Makanya ekosistemnya gak jalan Daf - Kang Cerita, Kang Gambar Daf - Kang Cerita, Kang Gambar @pergijauhkealam · Pagi ini tiba-tiba bersedih karena keinget berita: 1 1 1 1 1 1 47 47 47",24-12-2024 11:13,0,0,0,https://x.com/Aquavo_/status/1871408906309964141
S,S S @esrotonin · Parody account @DieceSunoo setiap harii tuu apa gakk boros bang?  pencemaran air  jugaakk tau bang 10 10 10,24-12-2024 09:24,0,0,0,https://x.com/esrotonin/status/1871381464715276726
페리 안딕 리아디,페리 안딕 리아디 페리 안딕 리아디 @perand_r · @dinulfadli_ Mungkin in pengaruh dari kondisi lingkungan terutama keadaan bumi yg lgi parah²nya pemanasan global sehuingga si bayi yg kelahiran 2001-2005 langsung terkena efek pemanasan Bumi itu sendiri ditambah polusi udara dan  pencemaran air  sungai jdi penyebabnya. Hanya konsprasi belaka 20 20 20,23-12-2024 21:19,0,0,0,https://x.com/perand_r/status/1871198881423520254
Penyembah Kucing,Penyembah Kucing Penyembah Kucing @arwin_tasik · @lunetfe bikin  pencemaran  a ir aja  257 257 257,23-12-2024 21:16,0,0,0,https://x.com/arwin_tasik/status/1871198071394370035
Mocha,"Mocha Mocha @Oryctess · @pergijauhkealam Pencemaran air  yg begitu parah atau karena adanya ikan sapu sapu ,yang jadi musuh ikan lokal karena makanin telur ikan yg menempel di fegetasi perairan ya ? 2 2 2 8 8 8 173 173 173 7.1K 7.1K 7.1K",23-12-2024 10:18,0,0,0,https://x.com/Oryctess/status/1871032653304250707
Sigit Sulistyo,"Sigit Sulistyo Sigit Sulistyo @SigitShul · @SigitShul Kerusakan Lingkungan pun tidak akan terlewati, Investasi di sektor industri atau pembangunan dapat merusak lingkungan, seperti  pencemaran air , udara, dan tanah. Aktivitas konstruksi besar-besaran dapat mengancam ekosistem alami di Sleman. 1 1 1 23 23 23",23-12-2024 08:22,0,0,0,https://x.com/SigitShul/status/1871003297949376920
zee,"zee zee @dakyungw · @akumauwaras and and @tanyakanrl masuk akal sih, tp kalau masalah  pencemaran  airr kalau ga dicuci juga masih ada kemungkinan, karena pas udah dibuang atau di tpu kita ga bisa jamin ga hujan atau ga kena  air , sbnrnya balik lg ke masing2 kalau aku prefer dicuci karena gasuka liat yg ga bersih sm bau sih 15 15 15 1.8K 1.8K 1.8K",21-12-2024 20:47,0,0,0,https://x.com/dakyungw/status/1870466082148102345
Afr,"Afr Afr @Afrian792 · @Afrian792 and and @musuhphp makanya kenapa tinggal dikampung  air  tanahnya masih sangat baik ya karena  air  hujan masih bnyak resapan ke tanah  pencemaran  limbah pun sedikit, ketinggian permukaan tanah lebih stabil.
memang klo kita cerdas dan berilmu tp kita berada ditengah orang yg bodoh akan dianggap aneh. 22 22 22",21-12-2024 18:31,0,0,0,https://x.com/Afrian792/status/1870431998835384572
Malaysia Bersuara,"Malaysia Bersuara Malaysia Bersuara @MYBersuara · Air  banjir boleh kelihatan berwarna biru kehijauan akibat kewujudan alga atau cyanobacteria dan  pencemaran  mineral serta bahan kimia yang berbahaya

Baca lebih lanjut di  https:// Kredit gambar: @cutestar88shop/ TikTok #banjir #bukitbesi #sains #alamsekitar 34 34 34",20-12-2024 15:13,0,0,0,https://x.com/MYBersuara/status/1870019595509346638
PT Aqua Jaya Sumber,"PT Aqua Jaya Sumber PT Aqua Jaya Sumber @AquaJayaSumber · Kolam limbah cair dari industri kelapa sawit, atau Palm Oil Mill Effluent (POME), sering menjadi sumber  pencemaran  lingkungan yang serius, terutama terhadap kualitas  air  dan udara. Pemanfaatan teknologi konvensional untuk pengolahan POME kerap membutuhkan area yang luas dan Show more 52 52 52",20-12-2024 15:05,0,0,0,https://x.com/AquaJayaSumber/status/1870017781829382633
Malaysia Gazette,"Malaysia Gazette Malaysia Gazette @MalaysiaGazette · Tiada  Pencemaran  Logam Berat Di Sungai Kelaik  #MGFlash  

Kementerian Kesihatan Malaysia (KKM) mengesahkan tiada pelanggaran had piawaian kandungan logam berat dalam bekalan  air  di Kampung Kelaik, Gua Musang, Kelantan, yang didakwa tercemar akibat aktiviti perlombongan. 344 344 344",20-12-2024 08:50,0,0,0,https://x.com/MalaysiaGazette/status/1869923275033456970
Avatar.Kontemporer,"Avatar.Kontemporer Avatar.Kontemporer @goziafdoli1 · Ga heran kok.  Pencemaran air  tanah tu parah apalagi di daerah pinggiran kaya tempetku. Ya walopun bukan zat pencuci toilet sih, itu problem masy kota. Kalo tempetku ya e-coli karna Jarak toilet dan sumur gak dipikirin, BABS juga masih bnyak di pelosok sana Arbiarso Wijatmoko #BugarDaddy Arbiarso Wijatmoko #BugarDaddy @Arbiarso_W · Banyak yang belum tahu kalau air zaman sekarang tuh mengandung dihidrogen monoksida. Zat yang dipakai pada pencuci toilet. 2 2 2 259 259 259",16-12-2024 10:38,0,0,0,https://x.com/goziafdoli1/status/1868500922135142500
centang hijau,"centang hijau centang hijau @dinhojadi · @stravenues Suruh hidup sehat,  pencemaran  lingkungan tambang terang terangan. Mencemari  air  minum, lahan sawah,laut. Sehatnya dmn? 1 1 1 63 63 63",15-12-2024 17:09,0,0,0,https://x.com/dinhojadi/status/1868236988304044406
Vangal,"Vangal Vangal @galsvanyas · @kenapaROY and and @master_rosh_ Efek Lingkungan
1. * Pencemaran  Tanah*: Sampah plastik tidak dapat diuraikan secara alami dan dapat mencemari tanah,  air  tanah, dan udara.
2. *Kerusakan Ekosistem*: Plastik dapat mengganggu habitat dan rantai makanan hewan
3. *Pengurangan Kesuburan Tanah 1 1 1 35 35 35",15-12-2024 11:16,0,0,0,https://x.com/galsvanyas/status/1868148211539652939
Txt Tata Kota - The Urbanist Zine,"Txt Tata Kota - The Urbanist Zine Txt Tata Kota - The Urbanist Zine @stravenues · Pemerintah yang gagal 
menyediakan transum dan fasilitas mobilitas aktif yg memadai

Pemerintah yang gagal mengendalikan industri penyumbang emisi

Pemerintah yang gagal menyediakan akses  air  minum layak dan aman 

Pemerintahnya yang gagal mengendalikan  pencemaran  dan perusakan Show more CNN Indonesia CNN Indonesia @CNNIndonesia · OJK Minta Warga Hidup Sehat: Tak Sedikit-sedikit Klaim Asuransi  https://cnnindonesia.com/ekonomi/20241213184309-78-1177193/ojk-minta-warga-hidup-sehat-tak-sedikit-sedikit-klaim-asuransi?utm_source=twitter&utm_medium=oa&utm_content=cnnindonesia&utm_campaign=cmssocmed… https:// 13184309-78-1177193/ojk-minta-warga-hidup-sehat-tak-sedikit-sedikit-klaim-asuransi?utm_source=twitter&utm_medium=oa&utm_content=cnnindonesia&utm_campaign=cmssocmed … 26 26 26 1.8K 1.8K 1.8K 2.4K 2.4K 2.4K 77K 77K 77K",14-12-2024 16:46,0,0,0,https://x.com/stravenues/status/1867868654903447676
𝑎𝑛𝑖𝑛,"𝑎𝑛𝑖𝑛 𝑎𝑛𝑖𝑛 @harumbgtt · @akubimgung Malah bikin  pencemaran  tanah,  air  tanah jg jdi kehalang sampah sampah itu. Ini baru bgt dibahas di matkul pendidikan lingkungan 1 1 1 10 10 10",14-12-2024 08:44,0,0,0,https://x.com/harumbgtt/status/1867747570958971269
SinarHarian,SinarHarian SinarHarian @SinarOnline · Dewan Rakyat luluskan Rang Undang-Undang Industri Perkhidmatan  Air Pindaan itu antara lain membolehkan mahkamah memerintah pihak melakukan  pencemaran  membayar kos bagi memulihkan sistem bekalan  air . #sinarharian #bekalanair https:// 1 1 1 2 2 2 625 625 625,12-12-2024 19:19,0,0,0,https://x.com/SinarOnline/status/1867182396002689433
The_Nour,The_Nour The_Nour @nor_amira70068 · @TMPNews_ Ambil tindakan sewajarnya terhadap  pencemaran air  yang dilakukan 2 2 2,12-12-2024 18:00,0,0,0,https://x.com/nor_amira70068/status/1867162521280639064
Bosman Batubara,"Bosman Batubara Bosman Batubara @AekMaguling · @ganjarpranowo tkasih pak. bagaimana dengan krisis sosial-ekologis pak, macam  pencemaran air  o logam berat y bisa jadi adalah salah satu penyebab IQ y rendah? di link berikut:  https:// 2 2 2 194 194 194",12-12-2024 17:03,0,0,0,https://x.com/AekMaguling/status/1867148377072521510
UMNO Online,UMNO Online UMNO Online @umnoonline · Pencemaran Air  Tidak Berkesudahan… Pindaan Tambah Baik Akta Amat Bertepatan Pencemaran Air Tidak Berkesudahan… Pindaan Tambah Baik Akta Amat Bertepatan 1 1 1 2 2 2 230 230 230,12-12-2024 15:35,0,0,0,https://x.com/umnoonline/status/1867126153494086080
zie_zie,zie_zie zie_zie @Zizah_kerol · @TMPNews_ Kompaun syarikat ni dh buat  pencemaran air 8 8 8,12-12-2024 08:46,0,0,0,https://x.com/Zizah_kerol/status/1867023162720055523
BEM FH Unpad,"BEM FH Unpad BEM FH Unpad @BEMFHUNPAD · @BEMFHUNPAD pertanian,  pencemaran air , serta polusi udara yang berbahaya bagi kesehatan.

Oleh karena itu, Dengan menjaga dan melestarikan gunung, kita turut memastikan sumber daya alam yang berharga tetap dapat dinikmati oleh generasi mendatang. 

Selamat Hari Gunung Sedunia! 1 1 1 135 135 135",11-12-2024 17:26,0,0,0,https://x.com/BEMFHUNPAD/status/1866791616415207722
Sam | | Off,Sam | | Off Sam | | Off @samnotyou · Ngapain dah bikin waterbomb di bali yg notabene areannya banyak yg kena  pencemaran  gara2 pembangunan ga diatur dan  air  bersih kecampur sama  air  laut . . @noahan_ · GUYS YANG INI LEBIH JANGAN LAGI YA   PROMOTORNYA NGACO POLL   x.com/jiakobby/statu… 2 2 2 244 244 244,11-12-2024 13:55,0,0,0,https://x.com/samnotyou/status/1866738682016960721
Bosman Batubara,"Bosman Batubara Bosman Batubara @AekMaguling · Laporan kerja sama antara Yayasan Amerta  Air  Indonesia dengan WALHI Jawa Tengah

Ekologi Politik Kualitas  Air :  Pencemaran  Logam Berat dan Aktivitas Industri di Teluk Semarang  http:// 7 7 7 20 20 20 624 624 624",10-12-2024 20:58,0,0,0,https://x.com/AekMaguling/status/1866482619632029993
Dinas LH Prov. Jatim,"Dinas LH Prov. Jatim Dinas LH Prov. Jatim @dlhjatim · Rapat Evaluasi digelar karena Tim Patroli  Air  Kali Surabaya memiliki strategi adaptasi kontekstual progresif dengan melakukan peninjauan dan pemantauan  air  Kali Surabaya, sebagai cara untuk mengetahui bentuk  pencemaran  yang ada di lingkungan Kali Surabaya. Kementerian Kehutanan RI and 3 others Kementerian Kehutanan RI Kementerian Kehutanan RI 1 1 1 1 1 1 77 77 77",10-12-2024 20:10,0,0,0,https://x.com/dlhjatim/status/1866470643342221686
shaf,"shaf shaf @iniakunsaplay · Nah ini bener. Selama  air  nya ngga ada tanda tanda  pencemaran  dr segi fisik ya gpp, tapi  air  nya kudu dimasak ya ges. Banyak kok penduduk yang minum  air  sumber nya dri kran tapi ya itu td ""dimasak"". ¯⁠\⁠_⁠ʘ⁠‿⁠ʘ⁠_⁠/⁠¯ ¯⁠\⁠_⁠ʘ⁠‿⁠ʘ⁠_⁠/⁠¯ @kardusoink · kak please jangan nakut-nakutin ya. gw anak kesling di SBMKL buat air minum di peraturan terbaru (permenkes no 2 tahun 2023) untuk parameter kesadahan (kalsium dan magnesium) tidak diwajibkan bahkan tidak perlu untuk di tes. Dari kemenkes juga ngadain SKAM RT. t.co/b7yC0JS4Dd 259 259 259",09-12-2024 08:31,0,0,0,https://x.com/iniakunsaplay/status/1865932178653425811
Swarafakta_news,"Swarafakta_news Swarafakta_news @swarafakta_news · Kasus TPA Rawa Kucing Berawal dari Laporan  Pencemaran  Lingkungan akibat  Air  Lindi Sampah

Baca selengkapnya di  https:// pa-rawa-kucing-berawal-dari-laporan-pencemaran-lingkungan-akibat-air-lindi-sampah-2da82/ … #berita #hukum #politik #ekonomi 20 20 20",09-12-2024 08:13,0,0,0,https://x.com/swarafakta_news/status/1865927842539946327
˚✧₊𝘮𝘢𝘳𝘵𝘢𝘱𝘶𝘳𝘪⋰˚+×+,"˚✧₊𝘮𝘢𝘳𝘵𝘢𝘱𝘶𝘳𝘪⋰˚+×+ ˚✧₊𝘮𝘢𝘳𝘵𝘢𝘱𝘶𝘳𝘪⋰˚+×+ @hmmningkai · @tanyarlfes Air  keran klo dari sumur sendiri yg jauh dr  pencemaran  ya gapapa, tapi kalo u tinggal di kota yg padat penduduk trs penuh  pencemaran  ya tolong dijaga sendiri kesehatannya 1 1 1 6 6 6 2.7K 2.7K 2.7K",08-12-2024 19:25,0,0,0,https://x.com/hmmningkai/status/1865734336601117175
NAD Gourmet Café Corner Unity™,"NAD Gourmet Café Corner Unity™ NAD Gourmet Café Corner Unity™ @AksiGourmet · Jika Anda Seseorang Yang Pembersih Secara Asasnya,  Setiap Rumah Dan Bangunan WAJIB Ada Penapis  Air  Yang dRawat Dengan Baik  Supaya Tiada  Pencemaran  Semasa dGunakan  Jika Anda Mengabaikan Perkara Yang Asas Ini, Maka, Anda Seorang Yang Tiada Kesedaran Sivik 18 18 18",08-12-2024 16:44,0,0,0,https://x.com/AksiGourmet/status/1865693954236461130
SWCorp,SWCorp SWCorp @swcorp_my · @swcorp_my  Jejaskan pemandangan lebih-lebih lagi jika dilihat oleh orang luar.   Sudah pasti tapak pelupusan sampah haram tidak selamat dari pelbagai perkara.  Tingkatkan  pencemaran  tanah dan  air  bawah tanah.  Apa yang kita boleh buat? 1 1 1 22 22 22,08-12-2024 14:17,0,0,0,https://x.com/swcorp_my/status/1865656897921233231
